Ammel,Ammex,Asmec,Asmes,Bubuf,Chasi,Chlan,Cocri,Darer,Ectel,Elmax,Ereur,Gamor,Geser,Hegla,Jajac,Luden,Miuni,Mymur,Nagal,Orcun,Ornil,Plwal,Prang,Ranor,Sians,Sigra,Sirhi,Soara,Thmac,Trros,Trtib,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,1,0.275503409663488,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0005890,0,0,8,16
1,1,1,1,NA,1,1,0.092551083017857,NA,1,1,1,NA,1,1,1,0.020030506974164,1,0.0766601815950509,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0005891,1,0,10,14
1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,0.0551837371867601,0.904560665062311,1,NA,NA,1,NA,NA,7.24500609505796e-08,1,1,1,1,hits_per_24_species,OG0005893,0,1,7,17
1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,NA,hits_per_24_species,OG0005894,0,0,6,18
1,NA,1,1,0.0428115221263227,2.22961349383155e-08,1,1,1,1,1,1,0.000293192033604672,NA,1,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,hits_per_24_species,OG0005898,1,2,7,17
1,NA,1,1,1,1,1,1,NA,0.950886510643613,1,NA,1,1,1,1,1,1,1,1.99840144432528e-14,0.454223378796818,1,NA,1,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0005901,1,0,10,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,hits_per_24_species,OG0005904,0,0,8,16
1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,3.7617409187618e-11,1,1,1,1,0.240695375594672,1,1,NA,NA,NA,1,1,NA,1,hits_per_24_species,OG0005911,1,0,7,17
1,1,1,1,1,1,1,1,NA,1,1,0.021510733545903,NA,1,1,1,NA,1,NA,1,0.289783976108271,NA,1,1,1,NA,NA,1,0.0985061968652804,NA,1,1,hits_per_24_species,OG0005917,0,1,9,15
0.029079872862434,NA,1,1,1,1,1,1,NA,1,1,1,0.204676446150791,NA,1,1,0.289341195053501,NA,1,1,1,1,1,NA,1,NA,NA,NA,0.76434794693944,1,1,0.0242274230001194,hits_per_24_species,OG0005924,0,2,7,17
1,NA,2.7980867622901e-10,1,1,1,1,0.000964260003368911,7.55898105970765e-05,NA,1,0.0448789120736909,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0005928,2,2,8,16
0.470731737595798,NA,1,1,1,1,1,0.0143918107939411,1,NA,1,0.0374349070513812,1,0.319413542707227,1,1,0.589873314488594,1,1,0.00278966060208713,1,NA,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0005937,2,1,9,15
1,1,1,1,1,1,1,1,NA,1,1,0.557042363127272,1,1,1,1,1,NA,1,1,1,0.294948185459159,1,NA,1,NA,NA,NA,0.163589911672588,1,NA,NA,hits_per_24_species,OG0005939,0,0,7,17
1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,hits_per_24_species,OG0005943,0,0,8,16
1,1,0,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,0.000113904542477394,1,1,NA,NA,1,NA,NA,NA,1,1,8.0971281538611e-06,0,hits_per_24_species,OG0005948,3,1,7,17
NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,0.722971431642681,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0005950,0,0,9,15
1,0.0020411626795036,1,1,0.0305512323538556,1,1,1,1,1,1,0.00012034060481364,NA,1,1,1,NA,1,NA,1,0.517756611302392,NA,1,0.00937077731137764,1,NA,NA,NA,0.00114473807528559,NA,1,0.00227949694343188,hits_per_24_species,OG0005951,1,5,9,15
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,0,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0005953,0,1,9,15
1,0.0467459999235231,1,1,1,1,1,1,0.297115218100251,1,1,1,0.0939280736329906,1,1,1,NA,1,NA,1,1,1,NA,NA,7.6278983129896e-12,NA,NA,NA,1,NA,1,0,hits_per_24_species,OG0005956,0,3,8,16
0.0740473957321991,NA,1,1,1,1,1,0.0115997553492184,NA,NA,3.2628066115592e-07,1,1,1,1,1,1,NA,1,1,NA,1,NA,NA,1,7.41082195609977e-11,1,NA,1,1,0.656726504554465,0.00708898217013643,hits_per_24_species,OG0005961,2,2,9,15
0.339255815560643,NA,1,1,1.38926531013106e-05,1,1,6.88982032969188e-05,1,NA,1,0.00300303878106095,0.00678064665415723,1,1,1,0.72400778474349,1,1,1,NA,1,0.000341991886521009,NA,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0005965,1,4,9,15
0.055200184903399,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,0,0.000260086557315908,hits_per_24_species,OG0005979,1,1,10,14
1,1,1,1,1,0.41335590387604,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,0.131525922333964,NA,1,1,1,NA,1,NA,1,NA,1,1,hits_per_24_species,OG0005988,0,0,8,16
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,0.00102515500659678,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0005992,0,1,9,15
1,0.0996381131964918,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,0,hits_per_24_species,OG0005994,0,1,6,18
1,NA,1,1,1,1,1,1,1,0.794947941676223,NA,1,1,1,0.999167817783111,NA,1,1,0.586719961749949,1,NA,1,0.00670765995420375,NA,1,NA,NA,NA,1,0.00289272765967158,1,1,hits_per_24_species,OG0005995,0,2,9,15
1,1,5.01108829431551e-08,1,1,1,1,0.21936850062402,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,0.000125823938630587,1,1,1,hits_per_24_species,OG0006000,1,1,9,15
1,1,1,1,1,NA,1,1,1,1,0.0126251552453421,1,1,1,NA,1,1,NA,1,1,NA,1,NA,0.00352920470794071,1,NA,NA,NA,1,1,1,0.00266138348692047,hits_per_24_species,OG0006006,1,2,7,17
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,NA,1,1,1,NA,0.243150965599963,1,NA,NA,NA,1,NA,1,NA,hits_per_24_species,OG0006010,0,1,9,15
1,1,1,1,1,1,1,1,1,1,2.3542961105627e-06,0.0418062323741024,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,0.0249652585842206,NA,1,1,hits_per_24_species,OG0006011,0,3,9,15
0.949130054594958,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,0.000538103112988075,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0006012,0,1,10,14
1,1,1,1,0.539846830040029,1,1,1,0.857835468666537,1,1,1,1,1,1,1,NA,NA,0.585849119240855,1,0.258954853425514,NA,NA,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0006017,0,0,8,16
1,NA,1,1,1,1,1,0.000130681658338405,1,8.96451847004487e-06,1,1,1,0.265659496923767,1,1,NA,0.00107469544522065,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0006024,2,1,9,15
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,0.0147284865017913,hits_per_24_species,OG0006026,0,1,9,15
1,0.522732287592593,1,1,NA,1,1,1,NA,1,1,0.00145255622744422,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,0.00354084641902008,1,1,1,hits_per_24_species,OG0006055,0,2,8,16
1,0.723314066714132,1,1,0.358089217873955,1,9.9495411909345e-12,1,NA,0.00269195952637413,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,0.590795651263016,1,hits_per_24_species,OG0006057,0,2,8,16
0.0663775263829785,0.0151839672763785,NA,NA,0.00476944648079597,1,NA,1,0.00505191545822614,0.502098732609785,1,NA,2.96738189575763e-11,1,1.7849216080168e-06,1,NA,1,1.39388500741688e-12,0.490920624304387,1,1,0.247179004265266,0.000263698313112126,0.654487563416078,NA,NA,NA,0.051687895030784,0.0792135474617807,1,0.050617652203902,hits_per_24_species,OG0006060,2,5,8,16
1,1,1,1,NA,0.0749974214709088,1,1,0.29631106725553,0.00860680354432825,1,1,NA,1,1,1,1,1,NA,0.499115259148577,1,NA,1,5.05298303199453e-10,1,NA,NA,NA,0.000196780381929384,NA,1,1,hits_per_24_species,OG0006066,1,2,10,14
NA,NA,NA,1,0.599927070891131,1,1,1,NA,1,1,1,0.268940818134626,1,1,NA,1,1,1,1,1,1,1,3.27293747659496e-13,1,NA,NA,NA,1,1,1,0,hits_per_24_species,OG0006071,1,1,9,15
1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,hits_per_24_species,OG0006086,0,0,6,18
0.402639556078545,NA,1,1,1,0.0820501004038059,NA,9.76996261670138e-15,0.0225290444428849,1,1,1,0.212743924391844,1,1,NA,1,NA,1,1,1,1,NA,NA,1,1,NA,NA,1,2.4980018054066e-15,1,4.87511863604406e-05,hits_per_24_species,OG0006091,1,3,9,15
1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,0.381166291540009,1,NA,1,1.19741438014964e-06,NA,NA,NA,NA,1,1,1,hits_per_24_species,OG0006094,0,1,9,15
1,1,1,1,0.926845420146509,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,0.543652867283778,1,NA,1,2.00926403765012e-06,1,NA,NA,1,1,NA,NA,NA,hits_per_24_species,OG0006106,1,0,8,16
1,1,0.0147119829240427,NA,1,1,1,1,1,2.4980018054066e-15,1,NA,NA,1,1,1,1,0.225737744438625,NA,NA,NA,1,1,1,1,1,NA,NA,0.74985172791419,1,1,1,hits_per_24_species,OG0006113,1,1,10,14
1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006121,0,0,7,17
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,NA,1,1,hits_per_24_species,OG0006131,0,0,9,15
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,1,hits_per_24_species,OG0006132,0,0,10,14
NA,1,1,1,0.222170670001506,1,1,0.0102193559988211,1,0.000353238017442081,1,0.722263764085956,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,0.0366069762009406,1,0.00687921876348646,NA,hits_per_24_species,OG0006135,2,2,9,15
1,NA,1,1,1,1,0.00135435134250972,1,1,1,1,1,NA,3.46472850409896e-12,1,1,NA,1,NA,1,1,NA,0.0553893039524479,1,1,NA,1,NA,1,NA,0.629402476828206,1,hits_per_24_species,OG0006145,1,1,9,15
1,NA,1,1,NA,1,NA,0.00129861137634996,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.95506723903203,hits_per_24_species,OG0006156,1,0,9,15
1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,0.132434134786823,1,1,hits_per_24_species,OG0006163,0,0,8,16
1,NA,1,1,1,0.0729895415473705,0.108365300837332,1,1,1,1,0.705138691934016,0.0232272991466121,0.507250591379873,1,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,hits_per_24_species,OG0006183,0,1,8,16
1,NA,NA,1,1,0.00104420302300867,1,1,1,1,1,1,0.0437725759174773,1,1,1,NA,1,1,1,NA,1,NA,1.20483843346619e-07,1,NA,NA,NA,1,1,1,0,hits_per_24_species,OG0006190,2,2,8,16
1,NA,1,1,1,0.0912481271659749,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,0,hits_per_24_species,OG0006192,0,1,8,16
1,1,1,1,1,NA,1,NA,1,1,1,0.000831895013109207,1,1,1,NA,1,1,1,NA,1,1,NA,1,NA,0.0187086329999419,NA,NA,0.0106818157034358,1,1,2.19999279793548e-06,hits_per_24_species,OG0006193,1,3,8,16
0.00304445049234825,NA,1,1,1,1,1,0.205940787244717,1,0.252017129641929,NA,0.0917176949596096,0.155910995622229,1,4.88498130835069e-13,1,0.00126164299908649,1,1,2.647881913731e-13,1,0.0151108523796029,NA,NA,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0006196,3,2,9,15
1,1,1,1,1,1,5.51876249699212e-07,1,0.000108793069252267,1,1,1,0.0076051505726239,1,1,1,NA,1,NA,1,0.494276890979646,NA,NA,5.65914524952582e-05,1,1,NA,NA,1,NA,1,NA,hits_per_24_species,OG0006209,1,3,10,14
1,0.29588607637413,NA,1,1,1,1,0.553122487811105,1,1,1,0.130564678571669,0.693771120695037,1,0,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0006214,1,0,8,16
1,1,1,1,1,1,1,1,0.951030125957106,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006227,0,0,7,17
NA,1,1,1,1,1,1,1,NA,0.000858540061837054,1,1,NA,1,1,1,1.30404885639868e-06,1,1,NA,1,1,NA,1,1,NA,NA,0.00117363278454335,1,1,0.0182738529574419,NA,hits_per_24_species,OG0006245,2,2,9,15
0.0303062974418692,1,0.0105422396126925,1,1,1,1,0.0320362492449141,1,NA,1,1,9.16988655128015e-05,NA,1,NA,1,1,NA,1.21675358677464e-09,0.850907476785097,0.002085196823915,NA,0.00687795062302499,1,NA,NA,NA,0.000331114292042578,1,1,1,hits_per_24_species,OG0006246,4,4,9,15
1,1,1,1,1,1,1,0.301105328030283,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,hits_per_24_species,OG0006253,0,0,7,17
1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,0.108779685199499,1,1,1,1,hits_per_24_species,OG0006266,0,0,10,14
1,1,1,1,1,NA,1,1,1,0.000753164583030541,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,0.349494979639696,hits_per_24_species,OG0006267,0,1,6,18
1,1,1,1,1,1,1,NA,NA,NA,1,1,1,0.728558539550404,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,0.19731598220421,1,hits_per_24_species,OG0006274,0,0,9,15
0.00169843911299372,0.17021135565385,3.39506200930373e-13,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,1.46469582362751e-06,1,1.04303795600558e-08,1,hits_per_24_species,OG0006284,2,2,6,18
1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,0.00878665297023129,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0006298,1,0,9,15
NA,0.0345542939736961,1,1,1,1,1,1,NA,1,1,1,6.34661433407402e-06,1,1,1,0.111731342321588,1,0.0196470217448644,1,1,0.201145028967204,NA,NA,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0006327,0,3,9,15
0.109461622550798,NA,1,1,1,1,1,1,1,0.18928132586914,0.00477162695618238,1,1,1,1,1,1,1,1,2.10150297164091e-08,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,hits_per_24_species,OG0006349,1,1,9,15
NA,1,NA,NA,1,1,1,1,7.5206700279884e-05,0.000116446438528817,1,1,0.803153343736778,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,hits_per_24_species,OG0006353,0,2,6,18
1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,0.502988250243352,NA,1,1,NA,NA,3.5965674882732e-11,1,NA,1,NA,1,NA,0,1,hits_per_24_species,OG0006358,2,0,10,14
1,9.2059241286746e-06,1,1,0.000160720361335631,NA,0.000166221954951695,0.89021443480435,NA,0.013628078575081,1,0.00209813349960553,1,1,1,1,NA,0.342275450788278,NA,1,1,0.000125655837780458,9.11049014007403e-13,0,1,NA,NA,NA,9.70083866014271e-08,NA,1,0.000127214796523556,hits_per_24_species,OG0006359,1,9,8,16
0.670627566081912,NA,0.2138386805046,1,0.695011283731698,1,1,1,NA,1,1,NA,0.0101008793786418,1,0.000135724553276928,1,1,1,1,1,1,1,1,NA,0.787283200300239,NA,NA,NA,1,0.00732716536454375,NA,0.663211019145095,hits_per_24_species,OG0006366,1,2,8,16
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,0.596717454558747,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006368,0,0,8,16
NA,NA,NA,1,1,1,1,1,NA,1,1,0.562227459132714,1,1,0.00776247085416698,NA,NA,1,0.693022278558324,0.18158899507676,0.000517542109235991,1,0.000836669515724253,1,1,1,NA,1,0.0412246090440666,1,NA,0.488945273142609,hits_per_24_species,OG0006399,1,3,8,16
1,1,1,1,1,1,1,1,1,1,0,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,0.0815613724080095,NA,NA,1,1,NA,1,1,hits_per_24_species,OG0006402,0,1,9,15
0.00361236124204345,1,1,1,0.0815773236767092,0.342688890445549,1,1,0.306882620160044,1,1,NA,1,1,1,1,0.519445689156639,1,0.690782171019562,0.431819287836183,1,0.000599584847166157,NA,NA,1,NA,NA,NA,1,NA,0.416641053780082,NA,hits_per_24_species,OG0006407,0,2,9,15
1,1,0,1,0.00710790715300075,0.294632543883834,1,1,1,0.34579686942095,1,0.186315771162309,1,0.519766745220432,1,1,NA,1,1,NA,1,NA,NA,4.98549312943908e-10,0.260270303691307,NA,NA,NA,0.801838697409004,NA,1,3.41948691584548e-14,hits_per_24_species,OG0006413,2,2,8,16
1,NA,1,1,1,1,1,1,NA,0.215901793188106,0.00128696195329625,0.00333313512166555,1,0.202550475490246,0.252435484452006,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,0.0033432552216135,1,1,1,hits_per_24_species,OG0006416,0,3,8,16
1,NA,1,1,1,1,1,0.00828968243044037,NA,1,2.14644671814313e-07,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,0.28201520404471,0.0390844376184292,2.61540789026071e-12,1,hits_per_24_species,OG0006417,2,2,9,15
0.00347590557568939,1,0,1,1,1,1,1,1,1,0.011677338762344,NA,1,1,1,NA,1.13284418199466e-05,0.0189489362515233,1,1,1,0.850552734555631,NA,NA,NA,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006418,3,2,9,15
1,1,1,NA,1,NA,1,NA,1,NA,1,1,1,0.526813953739186,0.515563330458073,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,hits_per_24_species,OG0006419,0,0,8,16
0.147694467860609,1,1,NA,1,NA,1,1,NA,1,1,1,1,0.0131531243279367,1,1,1,1,1,1,NA,1,NA,1,0.0176550264379682,NA,NA,NA,1.82341122236807e-05,1,1,1,hits_per_24_species,OG0006420,1,2,9,15
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006428,0,0,9,15
1,1,1,1,1,1,1,1,1,1,1,1,0.74756406527743,0,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,1,hits_per_24_species,OG0006434,1,0,8,16
1,0.397219867326673,1,1,NA,0.0200830813887434,1,1,1,1,1,1,0.464170971907132,NA,1,NA,NA,1,1,NA,3.97533868046196e-08,1,1,1,1,NA,NA,NA,1,1,0,1,hits_per_24_species,OG0006437,2,1,7,17
1,NA,1,1,1,1,2.60125254669674e-12,1,NA,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1.2490009027033e-14,hits_per_24_species,OG0006442,0,2,9,15
1,1,1,1,1,1,1,0.136694339212713,NA,1,1,1,0.453951846128106,1,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006458,0,0,8,16
1,1,1,1,1,5.21083176607817e-12,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006468,1,0,7,17
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,3.1585519175148e-06,NA,NA,1,1,NA,NA,hits_per_24_species,OG0006478,1,0,8,16
1,NA,1,1,1,1,1,1,NA,1,1,6.62105502924337e-07,1,1,1,1,1,1,1,1,NA,0.314591195229592,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006484,0,1,9,15
NA,0.915051564776541,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,8.4355607499198e-08,1,hits_per_24_species,OG0006493,1,0,8,16
0.00143761481515109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,1,1,hits_per_24_species,OG0006496,0,1,9,15
NA,0.0111589097908396,1,1,1,1,1,NA,1,0.00188690417631143,1,NA,2.98038169554982e-06,0.0025971644905653,1,1,1,NA,1,1,1,1,NA,NA,1,0.754481896551532,NA,1,5.56662476114411e-08,0.494439761226519,NA,0.00139551236551105,hits_per_24_species,OG0006503,1,5,7,17
1,NA,1,1,1,NA,1,1,0.0117183626019413,1,1,1,NA,0.00297138459695007,1,1,1,NA,NA,1,NA,1,1,1,1,NA,1,NA,0.00313568903295769,1,1,1,hits_per_24_species,OG0006514,1,2,8,16
1,NA,1,1,1,1,1,0.00433944782589152,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006520,1,0,8,16
1,NA,NA,NA,1,NA,0.113772541889762,0.0365449841158139,1,NA,0.0375065236567185,0.0820115876574705,1,0.263126767035777,1,1,NA,1,1,0.000113375498856649,1,1,1,NA,1,1,NA,1,0.000377305314821053,1,1,0.0089864186378642,hits_per_24_species,OG0006532,2,3,7,17
1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006537,0,0,8,16
1,NA,1,1,1,1,1,0.590196871384565,1,1,1,1,NA,1,1,NA,1,1,0.295192359426358,1,1.81991921532898e-10,5.13200134832914e-07,0.00578509730384669,NA,1,NA,NA,NA,1,NA,2.75259903759206e-09,1,hits_per_24_species,OG0006539,1,3,9,15
1.05673569894549e-09,0.00746790532204555,2.95269364514184e-12,1,1,7.60435696012252e-06,1,NA,1,0.000114900153503628,0.276134413410209,NA,0.000111727961123465,1,NA,1,6.99440505513849e-14,0.0874895073843514,0.0304738980975324,1,1,2.218543898036e-07,1,0.00149690586274964,1,NA,NA,NA,NA,0.00174697802202706,NA,8.25090213929514e-08,hits_per_24_species,OG0006541,4,8,7,17
1,0.0633477601284544,1,0.734145934665719,1,1,1,0.826980583925472,1,0.093854182762502,1,0.0942218747354961,1,1,1,1,NA,1,NA,1,0.000590186675988869,NA,NA,0,1,NA,NA,NA,1,NA,1,9.98574129638108e-05,hits_per_24_species,OG0006543,1,2,9,15
1,NA,NA,1,1,1,NA,1,1,1,1,1,0.932189383518394,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,0.942585424880856,1,1,hits_per_24_species,OG0006544,0,0,8,16
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,0.44373395968971,1,1,1,1,NA,0.000135480127191889,NA,NA,NA,NA,NA,1,1,1,hits_per_24_species,OG0006548,1,0,8,16
1,NA,1,1,1,1,1,1,NA,1,1.57955173940572e-08,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,1,1,1,1,hits_per_24_species,OG0006558,0,1,9,15
1,1,1,1,1,1,0.334763887148796,1,1,NA,1,1,1,0.666200395294431,1,NA,NA,1,1,0.113635987460796,NA,1,NA,1,0.00979943027250157,NA,NA,1,1,1,1,NA,hits_per_24_species,OG0006564,0,1,9,15
NA,1,1,1,0.540735992688736,1,0.00356805610289895,7.57300507803205e-06,1,0.000614775697338477,0.0633485826993291,1,1,1,1,NA,1,1,1,NA,NA,1,NA,4.91481855213749e-11,1,NA,NA,NA,0.274889289683203,1,1.62993263330691e-09,1.75491974285791e-08,hits_per_24_species,OG0006579,3,3,9,15
NA,NA,1,1,1,1,1,1,0.407195465862645,1,1,1,1,1,0,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,0.0349646695745994,1,1,0.396768366328974,hits_per_24_species,OG0006581,1,1,8,16
1,0.22171896203336,1,1,1,0.00549755545042596,1,0.00110762905872447,1,NA,1,1,0.232927221597038,1,1,NA,1,1,0.723614454828193,1,1,1,NA,NA,NA,NA,NA,NA,0.227166565422283,1,1,1,hits_per_24_species,OG0006584,2,0,9,15
0.253916632193543,1,0.389041057422247,1,1,NA,1,1,3.94979391676875e-06,1,NA,1,4.09198917528109e-08,5.78287417951628e-12,1,0.213929765115153,0.359524356167317,NA,1,NA,0.000655327611068568,0.000102700688001223,1,0.0202852372901159,0.0858345423483575,NA,NA,NA,0.188905297745538,1,0.0168963364591484,NA,hits_per_24_species,OG0006601,3,4,7,17
1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,0.725575860554399,6.99575397611341e-10,1,NA,NA,2.52888714585842e-06,1,NA,NA,1,1,NA,1,1,hits_per_24_species,OG0006602,2,0,9,15
1,1,1,1,1,1,1,1,1,1,1,0.00117895468395424,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,1,2.14423478972492e-10,hits_per_24_species,OG0006613,0,2,10,14
1,NA,NA,1,1,1,1,3.03007618995821e-12,NA,1,1,1,0.130456018636204,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_24_species,OG0006614,1,0,8,16
NA,NA,1,1,1,1,1,0.00204455439556384,NA,1,1,0.284779395805053,0.000369582708251437,1,1,1,1,1,1,1,0.0422308923029544,1,NA,NA,1,NA,NA,NA,0.00175367168226492,0.00457918893239506,1,1,hits_per_24_species,OG0006615,1,4,9,15
1,NA,1,NA,NA,1,1,1,0.555606864462692,0.207051280965718,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,0.272337563921424,1,1,NA,hits_per_24_species,OG0006616,0,0,10,14
