OG,Preferred_name,Description,count,analysis
OG0003605,NDUFA5,NADH dehydrogenase ubiquinone 1 alpha subcomplex,4,longevity
OG0003639,UBN2,Ubinuclein 2,4,longevity
OG0003660,PPP4R2,regulation of double-strand break repair via homologous recombination,4,longevity
OG0003699,ABI3BP,Fibronectin type 3 domain,4,longevity
OG0003717,COL12A1,Thrombospondin N-terminal -like domains.,4,longevity
OG0003753,IQSEC3,PH domain,4,longevity
OG0003784,MLPH,Rab effector MyRIP/melanophilin C-terminus,4,longevity
OG0003822,COL6A1,von Willebrand factor (vWF) type A domain,4,longevity
OG0003879,MAN1B1,Belongs to the glycosyl hydrolase 47 family,4,longevity
OG0003917,SUSD3,Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR),4,longevity
OG0003924,C5orf42,Chromosome 5 open reading frame,4,longevity
OG0003953,CNTLN,Centlein,4,longevity
OG0003971,COL6A2,von Willebrand factor (vWF) type A domain,4,longevity
OG0003982,CEP70,gamma-tubulin binding,4,longevity
OG0003998,KIFC1,"Kinesin motor, catalytic domain. ATPase.",4,longevity
OG0004002,SCEL,"Zinc-binding domain present in Lin-11, Isl-1, Mec-3.",4,longevity
OG0004006,AFTPH,"Clathrin-binding box of Aftiphilin, vesicle trafficking",4,longevity
OG0004009,FGD5,"Protein present in Fab1, YOTB, Vac1, and EEA1",4,longevity
OG0004015,FAM129A,"Family with sequence similarity 129, member A",4,longevity
OG0004016,RAB11FIP4,FIP domain,4,longevity
OG0004031,PHC2,Polyhomeotic homolog 2,4,longevity
OG0004043,F3,"Interferon-alpha/beta receptor, fibronectin type III",4,longevity
OG0004050,CABIN1,MEF2 binding,4,longevity
OG0004068,ZNF292,Zinc finger protein 292,4,longevity
OG0004070,MKI67,Protein phosphatase 1 binding,4,longevity
OG0004103,TRIM25,zinc-RING finger domain,4,longevity
OG0004113,IL4R,Interleukin 4 receptor,4,longevity
OG0004133,SUGP2,Suppressor-of-White-APricot splicing regulator,4,longevity
OG0004210,ANKRD1,ankyrin repeat domain,4,longevity
OG0004234,CEP170B,CEP170 C-terminus,4,longevity
OG0004239,ALMS1,"ALMS1, centrosome and basal body associated protein",4,longevity
OG0004247,SLC45A4,MFS/sugar transport protein,4,longevity
OG0004258,PVRL1,Poliovirus receptor-related 1 (herpesvirus entry mediator C),4,longevity
OG0004273,SH3D19,SH3 domain containing 19,4,longevity
OG0004284,ABCB6,Mitochondrial ABC-transporter N-terminal five TM region,4,longevity
OG0004303,CEP78,Leucine Rich repeat,4,longevity
OG0004305,SPIC,Ets-domain,4,longevity
OG0004321,XKR8,"Promotes phosphatidylserine exposure on apoptotic cell surface, possibly by mediating phospholipid scrambling. Phosphatidylserine is a specific marker only present at the surface of apoptotic cells and acts as a specific signal for engulfment. Has no effect on calcium-induced exposure of phosphatidylserine. Activated upon caspase cleavage, suggesting that it does not act prior the onset of apoptosis",4,longevity
OG0004356,CFAP43,Cilia and flagella associated protein 43,4,longevity
OG0004371,ARSA,C-terminal region of aryl-sulfatase,4,longevity
OG0004375,WBP1L,WW domain-binding protein 1,4,longevity
OG0004401,CD109,A-macroglobulin receptor,4,longevity
OG0004424,TEP1,Domain of unknown function (DUF4062),4,longevity
OG0004426,TGM2,Transglutaminase 2,4,longevity
OG0004427,CBX8,Chromatin organization modifier domain,4,longevity
OG0004445,SPINT1,MANEC domain,4,longevity
OG0004493,FYB,FYN binding protein,4,longevity
OG0004515,LAMB3,"Laminin, beta 3",4,longevity
OG0004520,FGA,Fibrinogen alpha C domain,4,longevity
OG0004523,IL21R,Fibronectin type 3 domain,4,longevity
OG0004540,AK9,Adenylate kinase 9,4,longevity
OG0004548,CMTM8,Membrane-associating domain,4,longevity
OG0004563,CHRD,Dorsalizing factor. Key developmental protein that dorsalizes early vertebrate embryonic tissues by binding to ventralizing TGF-beta family bone morphogenetic proteins (BMPs) and sequestering them in latent complexes,4,longevity
OG0004577,SLX4,structure-specific endonuclease subunit,4,longevity
OG0004589,C1orf106,Chromosome 1 open reading frame,4,longevity
OG0004598,YLPM1,YLP motif containing 1,4,longevity
OG0004606,KIAA1107,Domain of unknown function (DUF4596),4,longevity
OG0004608,ASXL2,"PHD domain of transcriptional enhancer, Asx",4,longevity
OG0004626,N4BP2,DUF1771,4,longevity
OG0004634,ARHGEF12,Rho guanine nucleotide exchange factor,4,longevity
OG0004639,LIMCH1,LIM and calponin homology,4,longevity
OG0004666,DENND2D,domain containing 2D,4,longevity
OG0004680,DLGAP5,Guanylate-kinase-associated protein (GKAP) protein,4,longevity
OG0004701,GCC2,Rab binding domain,4,longevity
OG0004712,PARD3B,Par-3 family cell polarity regulator beta,4,longevity
OG0004725,MAP3K14,Mitogen-activated protein kinase kinase kinase 14,4,longevity
OG0004770,CALD1,Caldesmon,4,longevity
OG0004790,CENPO,Cenp-O kinetochore centromere component,4,longevity
OG0004802,SNX29,RUN domain,4,longevity
OG0004807,TMC5,TMC domain,4,longevity
OG0004821,NCAPD2,"non-SMC mitotic condensation complex subunit 1, N-term",4,longevity
OG0004843,EMILIN3,Elastin microfibril interfacer 3,4,longevity
OG0004865,KIAA1522,kiaa1522,4,longevity
OG0004883,BCL7A,"BCL7, N-terminal conserver region",4,longevity
OG0004884,PDE2A,GAF domain,4,longevity
OG0004894,MTUS1,cell cycle,4,longevity
OG0004903,CDH15,Cadherin cytoplasmic region,4,longevity
OG0004904,ACAN,Link (Hyaluronan-binding),4,longevity
OG0004962,PLEKHA7,"Pleckstrin homology domain containing, family A member 7",4,longevity
OG0004964,KIAA1549,Domain of unknown function (DUF3827),4,longevity
OG0005004,NR6A1,"Zinc finger, C4 type (two domains)",4,longevity
OG0005020,IL2RB,Interleukin 2 receptor,4,longevity
OG0005027,TSPEAR,Thrombospondin N-terminal -like domains.,4,longevity
OG0005032,CPB2,Carboxypeptidase activation peptide,4,longevity
OG0005037,SALL4,Zinc-finger of C2H2 type,4,longevity
OG0005047,ERICH3,Domain of unknown function (DUF4590),4,longevity
OG0005049,HABP4,Intracellular hyaluronan-binding protein 4 N-terminal,4,longevity
OG0005079,NPHP1,Src homology 3 domains,4,longevity
OG0005091,CENPS-CORT,Somatostatin/Cortistatin family,4,longevity
OG0005100,NA,NA,4,longevity
OG0005105,LMOD2,Tropomodulin,4,longevity
OG0005110,CCDC120,Domain of unknown function (DUF3338),4,longevity
OG0005154,PELP1,"Proline, glutamate and leucine rich protein 1",4,longevity
OG0005160,SETD2,SET domain containing 2,4,longevity
OG0005163,GRAP2,GRB2-related adaptor protein 2,4,longevity
OG0005195,ALCAM,CD80-like C2-set immunoglobulin domain,4,longevity
OG0005236,CDC6,Involved in the initiation of DNA replication. Also participates in checkpoint controls that ensure DNA replication is completed before mitosis is initiated,4,longevity
OG0005239,ABCF2,ABC transporter,4,longevity
OG0005262,WBP4,U1 zinc finger,4,longevity
OG0005284,FAM193A,"Family with sequence similarity 193, member A",4,longevity
OG0005314,ENTPD5,GDA1/CD39 (nucleoside phosphatase) family,4,longevity
OG0005328,COBL,Cordon-bleu WH2 repeat protein,4,longevity
OG0005344,PFAS,CobB/CobQ-like glutamine amidotransferase domain,4,longevity
OG0005359,TFPT,TCF3 (E2A) fusion partner (in childhood Leukemia),4,longevity
OG0005363,ESAM,adhesion molecule,4,longevity
OG0005387,SKIV2L,Superkiller viralicidic activity 2-like (S. cerevisiae),4,longevity
OG0005392,NUP214,WD40 repeats,4,longevity
OG0005393,CNKSR1,Connector enhancer of kinase suppressor of ras,4,longevity
OG0005412,TUFT1,Tuftelin 1,4,longevity
OG0005423,ADARB2,"Adenosine deaminase, RNA-specific, B2 (non-functional)",4,longevity
OG0005424,MTSS1L,IRSp53/MIM homology domain,4,longevity
OG0005446,ST3GAL4,monosialoganglioside sialyltransferase activity,4,longevity
OG0005461,GSN,Gelsolin,4,longevity
OG0005468,CHMP6,Charged multivesicular body protein 6,4,longevity
OG0005472,UBAP1,Ubiquitin associated protein 1,4,longevity
OG0005473,DLST,2-oxoacid dehydrogenases acyltransferase (catalytic domain),4,longevity
OG0005524,TRAF4,meprin and TRAF homology,4,longevity
OG0005530,CDHR2,Cadherin repeats.,4,longevity
OG0005533,MBP,structural constituent of myelin sheath,4,longevity
OG0005582,ARHGAP23,Rho GTPase activating protein 23,4,longevity
OG0005583,KANSL1L,KAT8 regulatory NSL complex subunit,4,longevity
OG0005592,CD248,Coagulation Factor Xa inhibitory site,4,longevity
OG0005597,MTUS2,tumor suppressor candidate 2,4,longevity
OG0005612,DNAJA3,homolog subfamily A member 3,4,longevity
OG0005631,SH3PXD2A,SH3 and PX domains 2A,4,longevity
OG0005632,SH3PXD2B,"PhoX homologous domain, present in p47phox and p40phox.",4,longevity
OG0005637,PLEKHG3,RhoGEF domain,4,longevity
OG0005665,ASCC2,Domain that may be involved in binding ubiquitin-conjugating enzymes (UBCs),4,longevity
OG0005666,KIF20B,"Kinesin motor, catalytic domain. ATPase.",4,longevity
OG0005669,FN1,Fibronectin type 1 domain,4,longevity
OG0005707,ELMSAN1,ELM2 and,4,longevity
OG0005735,HENMT1,HEN1 methyltransferase homolog 1,4,longevity
OG0005754,FLT3,"Tyrosine kinase, catalytic domain",4,longevity
OG0005761,AKAP6,Spectrin repeats,4,longevity
OG0005781,ANKRD52,Ankyrin repeat,4,longevity
OG0005791,SLC12A8,Amino acid permease,4,longevity
OG0005805,DALRD3,DALR anticodon binding domain containing 3,4,longevity
OG0005833,APBB1IP,Amyloid beta A4 precursor protein-binding family B member,4,longevity
OG0005882,CFLAR,cysteine-type endopeptidase activity,4,longevity
OG0005884,SFXN5,Sideroflexin 5,4,longevity
OG0005918,HIRIP3,Histone chaperone domain CHZ,4,longevity
OG0005946,FA2H,Fatty acid hydroxylase superfamily,4,longevity
OG0005953,CAST,calpastatin,4,longevity
OG0005971,HHATL,Belongs to the membrane-bound acyltransferase family,4,longevity
OG0005985,CWC25,CWC25 spliceosome-associated protein homolog (S. cerevisiae),4,longevity
OG0006012,POU2F2,Found in Pit-Oct-Unc transcription factors,4,longevity
OG0006020,SPTY2D1,SPT2 chromatin protein,4,longevity
OG0006025,NR3C2,"Zinc finger, C4 type (two domains)",4,longevity
OG0006030,C19orf54,Chromosome 19 open reading frame,4,longevity
OG0006040,LRRC48,Dynein regulatory complex subunit 3,4,longevity
OG0006043,SCAP,Sterol-sensing domain of SREBP cleavage-activation,4,longevity
OG0006044,KIAA1407,Coiled-coil domain containing 191,4,longevity
OG0006082,TDRKH,Tudor domain,4,longevity
OG0006130,SLC25A10,Mitochondrial carrier protein,4,longevity
OG0006139,PGLYRP2,Ami_2,4,longevity
OG0006143,KIAA2026,bromo domain,4,longevity
OG0006150,HIVEP3,"Zinc finger, C2H2 type",4,longevity
OG0006169,COIL,protein C-terminus binding,4,longevity
OG0006189,ZCCHC6,Unstructured region 4 on terminal uridylyltransferase 7,4,longevity
OG0006207,EMILIN1,Elastin microfibril interfacer 1,4,longevity
OG0006234,NAF1,Gar1/Naf1 RNA binding region,4,longevity
OG0006240,RNF168,Prokaryotic RING finger family 4,4,longevity
OG0006244,TTC18,Cilia and flagella associated protein 70,4,longevity
OG0006245,TDRD7,"Component of specific cytoplasmic RNA granules involved in post-transcriptional regulation of specific genes probably acts by binding to specific mRNAs and regulating their translation. Required for lens transparency during lens development, by regulating translation of genes such as CRYBB3 and HSPB1 in the developing lens. Also required during spermatogenesis",4,longevity
OG0006251,DBN1,Drebrin 1,4,longevity
OG0006268,SEMA4B,semaphorin domain,4,longevity
OG0006312,URI1,Prefoldin subunit,4,longevity
OG0006315,EBP,Emopamil binding protein,4,longevity
OG0006322,CCDC115,lysosomal protein catabolic process,4,longevity
OG0006337,KIF15,Pfam:Kinesin-relat_1,4,longevity
OG0006346,HNRNPLL,Heterogeneous nuclear ribonucleoprotein L-like,4,longevity
OG0006347,RELB,RelB transactivation domain,4,longevity
OG0006352,SUSD5,Link (Hyaluronan-binding),4,longevity
OG0006378,LAMC2,Laminin B domain,4,longevity
OG0006394,SARDH,sarcosine dehydrogenase,4,longevity
OG0006397,PPARGC1B,RNA recognition motif,4,longevity
OG0006432,KIAA0922,Transmembrane protein 131-like,4,longevity
OG0006438,Mar-06,"Membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase",4,longevity
OG0006443,SCARF1,"EGF domain, unclasssified subfamily",4,longevity
OG0006446,PRR5,Proline-rich protein 5 isoform,4,longevity
OG0006457,COMMD1,COMMD1 N-terminal domain,4,longevity
OG0006474,CCDC149,Uncharacterized coiled-coil protein (DUF2353),4,longevity
OG0006490,-,Domain of unknown function (DUF4585),4,longevity
OG0006526,DNTTIP2,Fcf2 pre-rRNA processing,4,longevity
OG0006568,MAP7,MAP7 (E-MAP-115) family,4,longevity
OG0006570,SAMD11,Sterile alpha motif domain containing 11,4,longevity
OG0006575,FAM131B,Putative cell signalling,4,longevity
OG0006594,DCTN2,dynactin,4,longevity
OG0006596,HAUS6,HAUS augmin-like complex subunit 6 N-terminus,4,longevity
OG0006604,PSIP1,PC4 and SFRS1 interacting protein 1,4,longevity
OG0006631,AKAP11,regulation of protein kinase A signaling,4,longevity
OG0006636,ZZEF1,"Anaphase-promoting complex, subunit 10 (APC10)",4,longevity
OG0006641,GPR126,G- protein-coupled receptor,4,longevity
OG0006642,SNX19,Sorting nexin 19,4,longevity
OG0006657,TOPBP1,twin BRCT domain,4,longevity
OG0006675,PTPN4,May act at junctions between the membrane and the cytoskeleton,4,longevity
OG0006698,ROBO4,"Roundabout, axon guidance receptor, homolog 4 (Drosophila)",4,longevity
OG0006725,OCRL,Inositol polyphosphate 5-phosphatase clathrin binding domain,4,longevity
OG0006779,GADD45GIP1,Growth arrest and DNA-damage-inducible proteins-interacting protein 1,4,longevity
OG0006783,RSPH9,Radial spoke head,4,longevity
OG0006801,KIF9,"Kinesin motor, catalytic domain. ATPase.",4,longevity
OG0006813,NDUFV3,oxidation-reduction process,4,longevity
OG0006815,MLXIP,MLX interacting protein,4,longevity
OG0006856,NLRC5,NACHT domain,4,longevity
OG0006866,SMC2,SMC proteins Flexible Hinge Domain,4,longevity
OG0006882,ZNF804A,Zinc-finger double-stranded RNA-binding,4,longevity
OG0006895,CDK5RAP3,negative regulation of protein kinase activity by regulation of protein phosphorylation,4,longevity
OG0006903,COL9A3,"Collagen, type IX, alpha 3",4,longevity
OG0006916,MDN1,ATPase family associated with various cellular activities (AAA),4,longevity
OG0006920,CCDC108,Cilia and flagella associated protein 65,4,longevity
OG0006943,TGOLN2,Trans-golgi network protein 2,4,longevity
OG0006981,SVEP1,HYR domain,4,longevity
OG0006985,TMEM200C,Uncharacterised conserved protein (DUF2371),4,longevity
OG0006986,FBLN1,Anaphylatoxin homologous domain,4,longevity
OG0006995,URM1,Urm1 (Ubiquitin related modifier),4,longevity
OG0007011,FUZ,regulation of neural crest formation,4,longevity
OG0007048,NRIP1,Nuclear receptor interacting protein 1,4,longevity
OG0007057,IQUB,IQ motif and ubiquitin domain containing,4,longevity
OG0007064,HAUS8,"HAUS augmin-like complex, subunit 8",4,longevity
OG0007065,CCDC135,Dynein regulatory complex subunit 7,4,longevity
OG0007087,RFX5,RFX5 DNA-binding domain,4,longevity
OG0007124,GNL3L,Ferrous iron transport protein B,4,longevity
OG0007184,NPR3,Receptor family ligand binding region,4,longevity
OG0007219,RPUSD4,RNA pseudouridylate synthase,4,longevity
OG0007348,WDR73,WD repeat domain,4,longevity
OG0007353,UNCX,Homeodomain,4,longevity
OG0007375,CROT,Choline/Carnitine o-acyltransferase,4,longevity
OG0007410,TMPRSS2,Scavenger receptor cysteine-rich domain,4,longevity
OG0007430,FPGS,tetrahydrofolylpolyglutamate synthase activity,4,longevity
OG0007434,ZDBF2,DBF zinc finger,4,longevity
OG0007443,TSC22D2,TSC22 domain family member 2,4,longevity
OG0007477,SUMF1,Sulfatase-modifying factor enzyme 1,4,longevity
OG0007532,NET1,Pleckstrin homology domain,4,longevity
OG0007554,FAM114A1,Protein of unknown function (DUF719),4,longevity
OG0007556,ASXL1,"PHD domain of transcriptional enhancer, Asx",4,longevity
OG0007561,COG8,Conserved oligomeric Golgi complex subunit 8,4,longevity
OG0007567,CGNL1,Myosin tail,4,longevity
OG0007568,FAM183A,FAM183A and FAM183B related,4,longevity
OG0007573,NT5E,"5'-nucleotidase, C-terminal domain",4,longevity
OG0007590,NPRL2,Nitrogen permease regulator 2,4,longevity
OG0007595,DNMT1,Cytosine specific DNA methyltransferase replication foci domain,4,longevity
OG0007602,C16orf87,Chromosome 16 open reading frame 87,4,longevity
OG0007610,VCAN,Versican,4,longevity
OG0007637,OFD1,"OFD1, centriole and centriolar satellite protein",4,longevity
OG0007642,RIPK1,RIP homotypic interaction motif,4,longevity
OG0007653,ORC1,"CDC6, C terminal",4,longevity
OG0007658,SLC39A13,"Solute carrier family 39 (zinc transporter), member 13",4,longevity
OG0007665,HNRNPU,AAA domain,4,longevity
OG0007673,MTMR12,phosphatase regulator activity,4,longevity
OG0007683,PPP1R15A,Phosphatase-1 catalytic subunit binding region,4,longevity
OG0007707,EEF1D,EF-1 guanine nucleotide exchange domain,4,longevity
OG0007724,TBX22,Domain first found  in the mice T locus (Brachyury) protein,4,longevity
OG0007739,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6,4,longevity
OG0007740,AKAP1,A kinase (PRKA) anchor protein 1,4,longevity
OG0007747,ENPEP,ERAP1-like C-terminal domain,4,longevity
OG0007754,C14orf80,Domain of unknown function (DUF4510),4,longevity
OG0007779,UNC93B1,unc-93 homolog B1,4,longevity
OG0007785,WIPF1,WAS WASL interacting protein family member 1,4,longevity
OG0007789,PHLDB3,Pleckstrin homology domain.,4,longevity
OG0007799,COG1,Vps51/Vps67,4,longevity
OG0007804,SUCLG2,"GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit",4,longevity
OG0007816,NOM1,"Domain in DAP-5, eIF4G, MA-3 and other proteins.",4,longevity
OG0007823,CCNF,Cyclin_C,4,longevity
OG0007834,DHX34,Helicase associated domain (HA2)  Add an annotation,4,longevity
OG0007843,ZNF341,"Zinc finger, C2H2 type",4,longevity
OG0007848,LRSAM1,Insulin / insulin-like growth factor / relaxin family.,4,longevity
