Ammel,Ammex,Asmec,Asmes,Darer,Gamor,Hosap,Leocu,Luden,Mymur,Nebri,Plwal,Prang,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1,1,NA,NA,1,0.685862666518645,1,1,0.049266846961929,0.101891413252772,0.25554261415704,0,1,NA,NA,NA,0.126323556981397,1,1,0,NA,1,hits_per_16_species,OG0006483,1,2,3,13
NA,1,NA,NA,1,1,1,1,1,1,1,1,0.00364380692908206,NA,NA,NA,1,1,1,0.0830737435434484,1,1,hits_per_16_species,OG0006488,1,0,3,13
0.381275921867773,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,1,0.606114442616742,1,0.351591304378272,1,1,hits_per_16_species,OG0006489,0,0,2,14
1,0.111984160199875,1,1,NA,1,1,0.00266548493067897,1,1,1,NA,NA,NA,NA,NA,0.220244738379657,1,1,1,0.29023115515518,0.055733042034157,hits_per_16_species,OG0006495,0,1,3,13
1,1,1,1,NA,1,1,0.275451564674816,NA,1,0.528670602415122,NA,1,NA,NA,NA,0.275764467328181,1,1,0.0378101144495415,1,1,hits_per_16_species,OG0006496,0,1,3,13
1,NA,1,1.6971402061472e-10,1,0.00533965736371766,1,1,5.85242045936241e-08,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,hits_per_16_species,OG0006500,1,2,3,13
0.124058245694958,1,NA,NA,1,0.000559617907676224,1,1,0.843092157028709,0.328150752230374,1,NA,NA,1,1,1,1,0.895378020867529,1,NA,NA,1,hits_per_16_species,OG0006502,0,1,4,12
1,1,NA,1,1,1,NA,0.0023453178035468,1,NA,1,1,1.7538392960148e-10,NA,NA,NA,0.741059699325014,1,1,2.09277040141842e-14,1,1,hits_per_16_species,OG0006503,1,2,3,13
1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006505,0,0,4,12
0.378033467961588,1,1,1,1,1,1,0.0653771072484524,NA,0.255604766125682,1,NA,1,NA,NA,NA,0.134481701654779,1,1,NA,1,0.0418675275663873,hits_per_16_species,OG0006510,0,1,3,13
0.131528168067142,NA,1,1,NA,1,0.651400527150316,0.179458262311835,1,1,1,1,NA,NA,NA,NA,1,0.118211494383462,1,3.60310706515321e-05,0.237830610530928,1,hits_per_16_species,OG0006515,0,1,3,13
1,NA,1,1,0.321407883002271,0.709269715875185,1,1,1,0.290634705649402,1,1,NA,NA,NA,NA,0.00116882020160336,1,1,1,NA,1,hits_per_16_species,OG0006518,0,1,3,13
0.587239693258752,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,0.0101553893964412,1,0,1,NA,1,hits_per_16_species,OG0006519,1,1,4,12
1,1,1,1,1,1,1,0.433472235731421,NA,0.0155894295509426,1,NA,NA,NA,NA,NA,1,1,1,1,0.329306319798321,0.596594258675474,hits_per_16_species,OG0006520,0,1,2,14
1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,hits_per_16_species,OG0006523,0,0,3,13
0.664966259648459,NA,1,1,NA,1,1,NA,0.00772709382153125,1,1,1,NA,NA,1,NA,1,1,1,0.21930210105123,1,1,hits_per_16_species,OG0006524,1,0,3,13
1,0.375371904451641,1,1,1,1,NA,1,1,1,0.919479867477404,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006528,0,0,3,13
NA,NA,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1.59372515184941e-13,0.387147381468986,1,hits_per_16_species,OG0006533,0,1,4,12
0.0230281663659278,NA,1,1,NA,1,0.00321246606783121,0.00176734351019192,1,1,NA,1,NA,1,NA,NA,0.184511083102845,1,1,1,0.322800233538619,0.00496122827183543,hits_per_16_species,OG0006535,0,4,4,12
1,1,1,1,NA,0.606999284684345,1,0.615355147788176,NA,1,1,NA,1,NA,NA,NA,0.29827980963657,1,1,1,1,1,hits_per_16_species,OG0006536,0,0,3,13
1,1,1,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006540,0,0,4,12
1,0.379846417562641,1,1,NA,0.398505040689509,0.068738849148246,0.384279022066123,NA,1,1,1,NA,NA,NA,NA,0.185155658194239,1,1,1,1,1,hits_per_16_species,OG0006544,0,0,2,14
1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,2.55841569540838e-07,1,1,1,1,NA,1,hits_per_16_species,OG0006553,1,0,4,12
1,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006562,0,0,3,13
1,1,1,1,1,0.00017216199781922,1,5.44846169391322e-05,NA,0.202292241193264,3.09855818492189e-05,NA,NA,NA,NA,NA,1,1,1,1,0.565688076849728,1,hits_per_16_species,OG0006563,0,3,2,14
1,1,1,NA,1,1,1,NA,1,1,1,1,0.224819318169245,NA,1,NA,1,NA,1,1,NA,1,hits_per_16_species,OG0006565,0,0,4,12
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_16_species,OG0006566,0,0,4,12
1,1,1,1,0.550977107027808,1,0.809284031939887,0.142241569574868,1,0.524219009207664,NA,NA,NA,NA,NA,1,1,0.147869390873185,0.439464777750337,NA,1,1,hits_per_16_species,OG0006577,0,0,4,12
1,NA,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,0,1,1,1,hits_per_16_species,OG0006578,1,0,4,12
1,NA,1,1,1,1,NA,1,1,1,0.0635801077718022,NA,NA,1,1,NA,1,0.67843893450406,1,1,1,NA,hits_per_16_species,OG0006582,0,0,4,12
0.0228210036110344,NA,1,1,1,0.0353474922434679,0.00180264215620485,0.805782450169165,1,0.230339626632152,0.111387407356434,1,NA,NA,NA,NA,1,1,NA,1,1,1,hits_per_16_species,OG0006588,0,3,2,14
1,1,1,1,NA,1,1,1,NA,1,1,NA,2.91261023765976e-05,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006591,1,0,3,13
2.49432974235297e-05,NA,1,1,1,0.220044382639016,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006592,0,1,3,13
1,NA,1,1,1,1,1,1,1,0.000697311760536223,1,NA,0.818537389995044,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0006600,0,1,4,12
1,NA,1,1,NA,0.0857803734595611,0.0776884962468548,0.34221687475545,0.500195463609425,0.290751837461648,1,1,NA,NA,NA,NA,0.00110237997909901,1,1,0.0174112358297007,1,1,hits_per_16_species,OG0006602,0,2,3,13
1,NA,1,1,1,1,1,1,1,1,1,NA,0.159792521285544,NA,NA,NA,1,1,1,1,1,NA,hits_per_16_species,OG0006614,0,0,4,12
1,1,1,1,1,0.431102011595963,0.00380680868312328,0.0106014592203483,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,1,0.078274436598218,hits_per_16_species,OG0006617,0,2,3,13
1,NA,0.80464016539986,1,1,NA,1,1,1,0.778263096271366,1,1,0.634165242129507,NA,NA,NA,1,0.162973735037219,1,NA,1,1,hits_per_16_species,OG0006621,0,0,4,12
1,NA,1,1,1,1,1,1,0.468938758970457,1,1,NA,NA,NA,NA,NA,1,1,3.15525383598469e-13,1,1,1,hits_per_16_species,OG0006622,1,0,3,13
1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,1,0.877721924873919,1,1,1,1,hits_per_16_species,OG0006623,0,0,2,14
1,1,1,1,1,1,1,1,0.943353537783343,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,1,hits_per_16_species,OG0006627,0,0,4,12
1,NA,1,1,1,0.487096774780014,0.0012805846264799,0.27101732066874,NA,0.446988512594582,1,3.91679966505465e-05,NA,NA,NA,NA,0.365808451124546,1,1,1,0.503211110505616,0.0328171617347603,hits_per_16_species,OG0006630,0,3,2,14
1,1,1,1,NA,1,1,1,1,1,0.368554123180736,1,NA,NA,NA,NA,1,1,1,1,1,NA,hits_per_16_species,OG0006632,0,0,3,13
NA,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,7.71363009555159e-06,1,1,1,hits_per_16_species,OG0006641,1,0,4,12
0.690171164379371,NA,1,1,NA,0.312440604088171,1,1,8.94207390300661e-07,1,0.0897430997882103,NA,1,NA,NA,NA,1,0.475299789849936,1,0.0001131415472575,1,1,hits_per_16_species,OG0006645,1,1,4,12
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,NA,1,hits_per_16_species,OG0006660,0,0,3,13
1,NA,1,1,0.127914823822965,1,0.76368299816827,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006670,0,0,3,13
0.435581594669795,0.0136776232006072,1,1,0.179367595378684,1,0.189477801917246,0.011642379726384,NA,1,1,0.0715211033508063,1.84704558503501e-06,NA,NA,NA,NA,0.468491254414324,1,0.477326875202873,1,NA,hits_per_16_species,OG0006673,1,2,3,13
1,NA,1,1,1,4.00871740613429e-06,1,1,NA,0.000724012390131756,1,1,NA,0.78827129844323,NA,NA,NA,1,1,0.829731953784503,0.520051027862443,0.434896870540818,hits_per_16_species,OG0006674,0,2,3,13
1,1,1,1,0.459536353199718,1,1,1,NA,1,0.354736541877592,1,NA,NA,NA,NA,1,0.349586259721188,1,1,NA,1,hits_per_16_species,OG0006676,0,0,2,14
NA,NA,NA,1,1,0.767730398918865,1,0.379203218139629,0.00575460958766816,0.0841702852633242,0.811393864881217,1,1,NA,1,NA,1,1,1,NA,1,0.744638175341319,hits_per_16_species,OG0006686,1,0,3,13
0.613732114956759,NA,1,1,0.117357913800927,1.10322604598423e-05,0.0712941402542926,NA,1,0.46626892310611,0.00120994980573902,0.0607752602411294,NA,NA,NA,NA,1,4.87542157445731e-06,1,0.000115638959165332,8.07063915697626e-10,0.0176236297754278,hits_per_16_species,OG0006693,0,6,3,13
1,1,1.60982338570648e-15,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006697,1,0,2,14
1,1,1,1,1,0.308008983740212,0.165189379693447,0.320081884921259,1,1,1,NA,1,NA,NA,NA,0.0030555138126318,1,NA,NA,0.0692549230726326,0.106493047394075,hits_per_16_species,OG0006699,0,1,3,13
1,NA,1,1,1,1,1,0.134693162083168,0.325793368254425,0.0795914448285202,NA,0.885137351662362,NA,NA,NA,NA,1,1,0.0737770004088957,1,0.769559220160089,1,hits_per_16_species,OG0006703,0,0,3,13
0.0701057358551784,NA,1,1,1,0.00880494458078668,0.000119256137848411,0.0353555605997544,0.360430110881896,0.52846688390417,NA,NA,NA,1,NA,1,0.000540972172839715,1,NA,1.96318865641754e-06,0.00182000573859353,0.38048180210047,hits_per_16_species,OG0006708,0,6,4,12
0.191146140664867,NA,NA,0.0319516241072465,1,0.0237383028180018,0.515227156459883,1,NA,1,1,1,1,NA,NA,NA,1,0.791453336365601,0.00625427244122823,0.00251948787342759,0.811105409020028,1,hits_per_16_species,OG0006709,1,3,2,14
1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006710,0,0,3,13
1,NA,1,1,NA,1,0.381938671493879,1,1,1,0.201019654891264,NA,1,NA,NA,NA,1,0.526985348099269,0.237312766833231,0,0.796567368382562,0.0367360792973803,hits_per_16_species,OG0006720,0,2,4,12
0.71315616604017,0.583318279843288,NA,1,1,8.66148891498497e-09,1,0.0599902448271945,0.06112602118062,5.1331175376923e-07,1,1,NA,NA,NA,NA,0.540404507400091,NA,1,7.83392245573555e-07,0.305381479823111,0.0858196516127711,hits_per_16_species,OG0006725,0,3,2,14
1,1,1,1,NA,1,1,NA,1,0.620863252438179,1,NA,1,NA,0.771698413376092,NA,1,0.348698060902152,1,1,NA,1,hits_per_16_species,OG0006726,0,0,4,12
1,1,1,1,NA,1,1,1,1,1,NA,0.0392714396184708,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0006735,0,1,4,12
0.300326258523071,0.114443115082285,NA,NA,1,1,1,1,1,1,1,NA,1.36707866205121e-06,NA,NA,NA,0.109866039572004,1,0,0.0653418221563146,1,0.368190766114314,hits_per_16_species,OG0006738,2,0,3,13
0.0228027695360816,NA,1,1,1,1,1,1,6.36217637017822e-06,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006740,1,1,3,13
1,NA,1,1,1,NA,1,1,NA,1,0.135170900008803,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006744,0,0,3,13
1,NA,1,1,0.00196208127094233,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006754,0,1,3,13
1,NA,1,1,0.263873155497747,1,0.585256767914513,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006755,0,0,3,13
1,1,1,1,1,1,0.121212755437144,1,0.381071605568644,0.796062022664665,NA,NA,1,NA,NA,NA,1,NA,0.720033251658537,1,1,1,hits_per_16_species,OG0006757,0,0,4,12
1,1,1,1,NA,1,0.821584611339574,1,1,1,1,1,1,NA,NA,NA,0.357240763068482,1,NA,1,NA,1,hits_per_16_species,OG0006767,0,0,3,13
1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006769,0,0,3,13
1,NA,1,1,1,1,0.0529397322935913,NA,1,1,1,1,NA,NA,0.0667529260074698,NA,NA,1,1,1,0.0081601466739295,1,hits_per_16_species,OG0006772,0,1,3,13
1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0006774,0,0,4,12
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,hits_per_16_species,OG0006795,0,0,4,12
1,NA,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,2.19500545517448e-08,1,1,hits_per_16_species,OG0006840,0,1,4,12
0.155814907355846,0.100222727462227,NA,NA,0.00393368125423998,0.000253558081908078,0.00649578860597111,0.55900571727502,NA,9.13107145450454e-10,0.3642235781579,0.306829994286315,0.221987376046328,NA,NA,NA,0.226357242750122,0.0476288819453234,1,0.0450058034110581,0.0997684065528712,0.330140035808263,hits_per_16_species,OG0006847,0,6,2,14
0.00544121864153868,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,0.391759770058423,0.696645397710251,1,hits_per_16_species,OG0006850,0,1,2,14
1,1,1,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,0.810439160043819,1,1,1,1,1,hits_per_16_species,OG0006865,0,0,4,12
2.17450620082493e-06,NA,1,1,NA,0.113621167731466,0.584335318166974,1,1,1,NA,NA,1,1,NA,NA,1,1,1,0.108358902319574,0.33043678417549,1,hits_per_16_species,OG0006870,0,1,5,11
1,1,1,1,1,NA,1,0.801512172898734,1,1,1,NA,NA,NA,NA,NA,1,1,0.954074044621121,0.000371923825217058,1,1,hits_per_16_species,OG0006871,0,1,3,13
1,1,1,1,NA,0.0278637024762368,1,1,0.007859214769528,0.278932974328974,1,NA,NA,NA,NA,NA,1,1,1,1,0.984917749412722,1,hits_per_16_species,OG0006878,1,1,3,13
1,NA,1,1,NA,0.69277962323869,1,1,1,1,0.346778320707867,NA,1,NA,NA,NA,1,1,0.00199515304217729,1,0.508723620015052,1,hits_per_16_species,OG0006882,1,0,4,12
1,1,1,1,NA,1,1,1,1,1,0.00120673635342111,NA,NA,NA,NA,NA,0.647733474842473,1,1,1,1,1,hits_per_16_species,OG0006883,0,1,3,13
1,1,1,1,NA,1,0.12121174749194,1,NA,1,1,NA,0.528452502828795,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006886,0,0,3,13
0.000989369379200411,1,0.00535219212837468,1,0.831393464769266,1,1,1,1,0.254193443036045,NA,1,0.24796983795394,NA,NA,NA,NA,0.529610172753889,1,2.76889622341514e-13,1,NA,hits_per_16_species,OG0006893,1,2,4,12
1,NA,1,1,0.0319045675873477,1,0.121596395431958,1,1,1,1,NA,NA,1,NA,NA,0.087195473300266,1.88671300804799e-12,1,0.000115649698992026,0.355548339491028,NA,hits_per_16_species,OG0006897,0,3,4,12
0.977327964847534,1,1,1,NA,0.000839840725002761,0.00686427986990312,NA,NA,0.262936609770424,1,1,1,NA,NA,NA,0.000244572671142807,1,1,1,1,0.006908024815099,hits_per_16_species,OG0006929,0,4,3,13
1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,0.647511684017005,1,hits_per_16_species,OG0006932,0,0,3,13
0.0148943374389576,NA,NA,0.000244853790743349,1.14155093378088e-07,0.016509049222829,0.000255246313767721,0.218341261534385,0.262044327438061,0.623212197422484,1,1.86517468137026e-14,NA,NA,NA,NA,1,1,0.0953106449818415,1,0.335187681763785,1,hits_per_16_species,OG0006936,0,6,2,14
NA,1,1,1,NA,1,0.156550113720098,1,1,0.470413592087478,1,0.309438868501687,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_16_species,OG0006945,0,0,4,12
1,0.0274273528123534,1,1,NA,1,1,0.53231633215184,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0006953,0,1,3,13
1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_16_species,OG0006962,0,0,3,13
1,1,1,1,1,0.000400723163037464,1,0.000135410186305141,3.59797748100132e-05,0.000147622047969032,0.30649661050897,NA,NA,NA,NA,NA,1,1,1,NA,1,0.130656982114434,hits_per_16_species,OG0006965,1,3,3,13
1,1,1,1,NA,1,2.5868407840246e-06,0.0704232813489208,0.12756381488535,1,NA,NA,1,NA,NA,NA,1,0.263328403348904,1,1,1,1,hits_per_16_species,OG0006978,0,1,4,12
NA,1,1,NA,1,NA,1,1,1,NA,1,NA,0,1,3.62568042255873e-08,NA,1,1,1,1,1,1,hits_per_16_species,OG0006988,1,1,5,11
1,NA,1,1,1,0.00108807560752777,1,0.584462622391551,NA,0.587913751716171,0.000667357486344389,NA,1,NA,NA,NA,0.740393197613638,1,1,1,1,1,hits_per_16_species,OG0007004,0,2,3,13
1,NA,1,1,1,0.231037045538539,1,1,NA,1,1,NA,NA,NA,NA,0,1,1,1,0,1,1,hits_per_16_species,OG0007006,1,1,3,13
0.138564163497156,0.705016592305988,1,1,1,0.343106293213586,NA,1,0.810907435261186,0.214373406901799,1,NA,NA,NA,NA,NA,0.196604272786719,1,3.62210261783957e-13,1,0.0910416762731079,0.240228377980033,hits_per_16_species,OG0007009,1,0,3,13
1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,0.230604148937729,NA,NA,1,1,1,1.60982338570648e-15,1,1,hits_per_16_species,OG0007022,0,1,3,13
1,0.467158230869205,1,1,1,1,NA,1,1,0.297037459107875,NA,NA,1,NA,NA,NA,0.0572404601330309,1,1,0,1,0.304774332173962,hits_per_16_species,OG0007041,0,1,4,12
1,1,1,1,1,0.180670365516642,1,1,1,0.235384192243747,NA,NA,NA,NA,NA,NA,0.465742736180306,1,1,2.92662993839343e-09,0.477459961566993,1,hits_per_16_species,OG0007043,0,1,3,13
1,1,1,1,2.17291512222273e-06,1,1,NA,NA,1,1,NA,0.00532618954179487,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007044,1,1,3,13
1,1,1,NA,1,1,1,0.482839799404722,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,0.494261568345631,1,hits_per_16_species,OG0007047,0,0,4,12
NA,NA,1,1,1,1,0.637025491237709,0.658012977128018,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007059,0,0,3,13
1,NA,1,1,1,0.635756968181942,1,1,0.000132219338212669,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007066,1,0,3,13
1,NA,1,1,1,0.583159299030894,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007069,0,0,2,14
NA,0.0634627134312691,1,1,1,0.419621486747092,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007078,0,0,3,13
1,1,1,1,0.991473360394872,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,0.998286504488245,NA,1,NA,hits_per_16_species,OG0007083,0,0,4,12
1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0007091,0,0,3,13
1,1,1,1,1,1,0.349776779980129,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,1,0.0531996004858366,hits_per_16_species,OG0007103,0,0,3,13
0.794583313119796,1,0.000750909386237231,1,1,NA,1,1,NA,0.0103530456454609,1,NA,1,NA,NA,NA,0.140450695958445,1,1,1,1,1,hits_per_16_species,OG0007105,1,1,3,13
1,1,NA,1,1,1,1,1,0.00251320936856675,1,1,NA,NA,1,NA,NA,1,0.85481236599938,1,1,1,NA,hits_per_16_species,OG0007111,1,0,3,13
1,NA,1,1,1,NA,6.50921786875536e-05,0.0137726686469002,1,0.182554894436247,1,8.60837036049111e-05,0.0279438512915236,NA,NA,NA,1,NA,4.44665415599843e-11,1,1,0.261672362499241,hits_per_16_species,OG0007113,2,3,4,12
NA,1,1,1,1,NA,1,0.0114611436561979,1,1,1,3.08044661662121e-05,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007118,0,2,3,13
1,0.0300404625079824,1,1,1,NA,0.906626689053563,0.387944959195162,NA,1,NA,1,1,1,1,0,NA,NA,NA,1,1,1,hits_per_16_species,OG0007121,1,1,4,12
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,hits_per_16_species,OG0007122,0,0,2,14
NA,0,NA,0.0942682648198345,0.0015233434634121,5.70497225793609e-06,1,3.76103755750368e-07,4.34663138815239e-08,0.164355412050153,0.176032909277434,2.52855514304429e-11,NA,NA,NA,NA,1.80876486011172e-08,0.160963831268726,1,1,0.000571292560054004,1.0958822849183e-08,hits_per_16_species,OG0007128,1,8,2,14
1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,hits_per_16_species,OG0007129,0,0,3,13
1,1,6.95443702625198e-12,0.053610314934099,1,1,1,1,1,1,NA,NA,0.226441406312237,NA,NA,NA,NA,0.484712939654436,1,1,1,1,hits_per_16_species,OG0007139,1,0,4,12
1,1,1,1,1,1,0.922488280770615,0.0845058436409835,NA,1,1,NA,1,NA,NA,NA,1,1,0.0126154885773059,NA,1,1,hits_per_16_species,OG0007142,1,0,3,13
0.851389621369297,NA,1,1,0.1064416509398,0.000890124817344295,0.102439367826554,NA,1,0.038598229407438,NA,0.000358247710449677,NA,NA,0.166622161450784,NA,0.00714939992851704,1,0.239668492980568,0.15625057042416,0.369722676648102,2.44750543332284e-07,hits_per_16_species,OG0007148,0,5,3,13
1,1,1,1,1,1,1,1,1,1.58015914925036e-06,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007160,0,1,3,13
NA,NA,0,1,1,1,1,0.275595815142679,1,1,NA,NA,NA,NA,8.99280649946377e-15,1,1,1,0,0.0502431808475788,1,1,hits_per_16_species,OG0007162,2,1,4,12
1,1,1,NA,1,0.860046979337333,1,NA,0.131194163307939,0.657249300531037,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007168,0,0,4,12
1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007169,0,0,2,14
1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,hits_per_16_species,OG0007179,0,0,3,13
0.364923318707215,0.0843141748295084,NA,0.102060932075202,NA,1.90478891484713e-05,0.33658784895075,0.115371857645808,1.30869914904963e-08,0.218288523215769,0,0.339437352856611,1,NA,NA,NA,6.00075544809897e-14,2.30989777455504e-06,NA,0.286832032104383,0.00471697981560204,0.00614815537753588,hits_per_16_species,OG0007183,1,6,2,14
1,NA,1,1,1,0.00796767205103721,0.37046900593055,1,NA,1,0.684330973283546,1,0.389555784981442,NA,NA,NA,1,0.0091294347628626,1,NA,1,0.17644202206426,hits_per_16_species,OG0007186,0,2,3,13
1,1,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007187,0,0,2,14
1,NA,1,1,NA,1,1,1,0.182798604829059,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007190,0,0,4,12
1,NA,1,1,NA,1,0.0192597671628103,1,NA,NA,1,NA,1,0.00122567379973004,NA,1,0.0448560069580304,1,1.12695686116382e-10,1,0.41254608150348,0.000871575807117497,hits_per_16_species,OG0007194,2,3,5,11
1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,0.40166762502995,1,hits_per_16_species,OG0007198,0,0,3,13
1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,0.0254909985664077,1,1,1,1,1,1,hits_per_16_species,OG0007202,1,0,4,12
NA,NA,NA,1,1,0.00147020267625142,0.260348096217349,1,NA,2.79295360172682e-08,1,NA,1,1,0,0.132438183152243,1,1,NA,1,1,1,hits_per_16_species,OG0007207,0,3,3,13
1,NA,1,1,1,1,1,1,NA,1,1,0.848371224852002,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007214,0,0,2,14
1,1,1,1,NA,1,1,1,1,0.503437519348334,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,hits_per_16_species,OG0007218,0,0,4,12
1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,hits_per_16_species,OG0007219,0,0,4,12
1,1,1,1,1,1,1,1,1,1,0.00150025851011892,NA,NA,NA,NA,NA,NA,1,1,1,1,1,hits_per_16_species,OG0007233,0,1,3,13
0.000291255684927438,1,4.2016390366939e-13,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1.45116030303427e-08,1,1,1,hits_per_16_species,OG0007239,2,1,2,14
1,NA,1,1,NA,7.04617453273215e-09,0.89434737859824,0,1,1,NA,0.938764049852807,NA,1,NA,NA,0.952662465430083,1,1,5.67641007698239e-07,1,1,hits_per_16_species,OG0007244,0,3,4,12
1,0.425333440915267,0.389922841781756,1,1,1.60708498275763e-06,1,1,NA,0.00428168653609939,1,NA,NA,NA,NA,NA,1,1,1,1,1,0.610775232659547,hits_per_16_species,OG0007246,0,2,2,14
1,NA,1,1,NA,1,1,0.188642315156755,NA,1,1,1,0.551877938576373,NA,NA,NA,0.176470812217275,0.184397923925564,4.06805106267782e-09,1,0.595746314445645,1,hits_per_16_species,OG0007247,1,0,3,13
0.132404296259171,1,1,1,NA,0.0287339727808242,1,1,1,0.278063052448161,1,NA,NA,NA,NA,NA,0.00870797061779982,1,0.899977356997348,0,1,1,hits_per_16_species,OG0007255,0,3,3,13
1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0007280,0,0,3,13
1,NA,1,1,NA,0.0310345009663891,0.344000478135362,1,NA,1,1,1,1,NA,NA,NA,1,0.481605258119652,1,1,1,1,hits_per_16_species,OG0007282,0,1,3,13
