OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol
OG0004245,NA,NA,NA,paml_selected,NA,PORCN,relaxed,NA,PORCN
OG0004246,NA,NA,NA,paml_selected,NA,NA,NA,NA,CFAP46
OG0004247,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC45A4
OG0004250,NA,NA,NA,paml_selected,NA,ERCC2,relaxed,NA,ERCC2
OG0004252,NA,NA,NA,NA,NA,SNRPC,relaxed,NA,SNRPC
OG0004253,NA,ARHGEF3,intensified,NA,NA,NA,NA,NA,ARHGEF3
OG0004257,NA,NA,NA,NA,NA,PBK,relaxed,NA,PBK
OG0004258,NA,NA,NA,paml_selected,NA,PVRL1,relaxed,NA,PVRL1
OG0004259,NA,NA,NA,paml_selected,NA,NA,NA,NA,LPCAT1
OG0004260,NA,NA,NA,paml_selected,NA,NA,NA,NA,HMGXB4
OG0004261,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM208B
OG0004262,NA,DCAF4,intensified,NA,NA,NA,NA,NA,DCAF4
OG0004263,NA,NA,NA,NA,NA,PPME1,relaxed,NA,PPME1
OG0004265,NA,NA,NA,NA,NA,GPS2,relaxed,NA,GPS2
OG0004266,NA,ETAA1,intensified,paml_selected,NA,NA,NA,NA,ETAA1
OG0004267,NA,NA,NA,NA,NA,NR1D2,relaxed,NA,NR1D2
OG0004268,NA,NA,NA,NA,NA,DIABLO,relaxed,NA,DIABLO
OG0004269,NA,NA,NA,paml_selected,NA,ZNF513,relaxed,NA,ZNF513
OG0004270,NA,NA,NA,paml_selected,NA,MIER3,relaxed,NA,MIER3
OG0004272,NA,NA,NA,NA,NA,FBXL17,relaxed,NA,FBXL17
OG0004273,NA,SH3D19,intensified,paml_selected,NA,NA,NA,NA,SH3D19
OG0004274,NA,NA,NA,NA,NA,SLC35A3,relaxed,NA,SLC35A3
OG0004275,NA,NA,NA,NA,NA,NR4A2,relaxed,NA,NR4A2
OG0004276,NA,NA,NA,paml_selected,NA,CORO7,relaxed,NA,CORO7
OG0004277,NA,NA,NA,NA,NA,RERE,relaxed,NA,RERE
OG0004279,NA,NA,NA,NA,NA,MAU2,relaxed,NA,MAU2
OG0004282,NA,NA,NA,paml_selected,NA,NA,NA,NA,TIMM50
OG0004283,NA,NA,NA,paml_selected,NA,NA,NA,NA,CXorf23
OG0004284,NA,NA,NA,paml_selected,NA,NA,NA,NA,ABCB6
OG0004285,NA,NA,NA,paml_selected,NA,NA,NA,NA,BUD31
OG0004286,NA,NA,NA,paml_selected,NA,C11orf30,relaxed,NA,C11orf30
OG0004287,NA,NA,NA,paml_selected,NA,NA,NA,NA,SERBP1
OG0004288,NA,NA,NA,NA,NA,PSME3,relaxed,NA,PSME3
OG0004289,NA,OPN4,intensified,paml_selected,NA,NA,NA,NA,OPN4
OG0004292,NA,NA,NA,NA,NA,TJAP1,relaxed,NA,TJAP1
OG0004294,NA,NA,NA,NA,NA,MYOZ2,relaxed,NA,MYOZ2
OG0004295,NA,NA,NA,NA,NA,ZNF706,relaxed,NA,ZNF706
OG0004296,NA,NA,NA,NA,NA,ZNF326,relaxed,NA,ZNF326
OG0004297,NA,NA,NA,NA,NA,MAP3K20,relaxed,NA,MAP3K20
OG0004298,NA,NA,NA,paml_selected,NA,RBM33,relaxed,NA,RBM33
OG0004300,NA,NA,NA,paml_selected,NA,NA,NA,NA,GRIN1
OG0004301,NA,NA,NA,NA,NA,CBLL1,relaxed,NA,CBLL1
OG0004303,NA,CEP78,intensified,paml_selected,NA,NA,NA,NA,CEP78
OG0004304,NA,TIMM23,intensified,paml_selected,NA,NA,NA,NA,TIMM23
OG0004305,NA,NA,NA,paml_selected,NA,NA,NA,NA,SPIC
OG0004307,NA,NA,NA,paml_selected,NA,SCAF4,relaxed,NA,SCAF4
OG0004308,NA,NA,NA,NA,NA,RAD21,relaxed,NA,RAD21
OG0004309,NA,NA,NA,paml_selected,NA,NA,NA,NA,RLBP1
OG0004311,NA,NA,NA,NA,NA,PA2G4,relaxed,NA,PA2G4
OG0004312,NA,NA,NA,NA,NA,MRAS,relaxed,NA,MRAS
OG0004314,NA,NA,NA,paml_selected,NA,NA,NA,NA,MEGF9
OG0004316,NA,NA,NA,NA,NA,KARS,relaxed,NA,KARS
OG0004318,NA,NA,NA,paml_selected,NA,NA,NA,NA,TPX2
OG0004320,NA,NA,NA,NA,NA,IRF8,relaxed,NA,IRF8
OG0004321,NA,XKR8,intensified,paml_selected,NA,NA,NA,NA,XKR8
OG0004322,NA,NUSAP1,intensified,paml_selected,NA,NA,NA,NA,NUSAP1
OG0004323,NA,NA,NA,NA,NA,CPT2,relaxed,NA,CPT2
OG0004324,NA,NA,NA,NA,NA,NSF,relaxed,NA,NSF
OG0004325,NA,NA,NA,NA,NA,ZNF207,relaxed,NA,ZNF207
OG0004326,NA,HAUS5,intensified,paml_selected,NA,NA,NA,NA,HAUS5
OG0004327,NA,NA,NA,paml_selected,NA,PRDM2,relaxed,NA,PRDM2
OG0004328,NA,NA,NA,paml_selected,NA,OSBPL9,relaxed,NA,OSBPL9
OG0004333,NA,DHRS11,intensified,paml_selected,NA,NA,NA,NA,DHRS11
OG0004336,NA,NA,NA,paml_selected,NA,TTLL5,relaxed,NA,TTLL5
OG0004337,NA,NA,NA,NA,NA,NALCN,relaxed,NA,NALCN
OG0004338,NA,NA,NA,NA,NA,RNF146,relaxed,NA,RNF146
OG0004339,NA,NA,NA,paml_selected,NA,SLC30A10,relaxed,NA,SLC30A10
OG0004340,NA,NA,NA,NA,NA,DDX18,relaxed,NA,DDX18
OG0004341,NA,NA,NA,NA,NA,DNAJC8,relaxed,NA,DNAJC8
OG0004342,NA,NA,NA,NA,NA,RFX1,relaxed,NA,RFX1
OG0004343,NA,NA,NA,paml_selected,NA,BDKRB2,relaxed,NA,BDKRB2
OG0004344,NA,IGBP1,intensified,paml_selected,NA,NA,NA,NA,IGBP1
OG0004346,NA,NA,NA,paml_selected,NA,NA,NA,NA,MYLK
OG0004347,NA,NA,NA,NA,NA,TMEM55B,relaxed,NA,TMEM55B
OG0004348,NA,NA,NA,NA,NA,PLEKHA1,relaxed,NA,PLEKHA1
OG0004349,NA,NA,NA,paml_selected,NA,NA,NA,NA,SCFD2
OG0004350,NA,RABL2B,intensified,NA,NA,NA,NA,NA,RABL2B
OG0004351,NA,MDM1,intensified,paml_selected,NA,NA,NA,NA,MDM1
OG0004352,NA,NA,NA,NA,NA,GOT2,relaxed,NA,GOT2
OG0004354,NA,NA,NA,paml_selected,NA,PRRC2C,relaxed,NA,PRRC2C
OG0004356,NA,NA,NA,paml_selected,NA,NA,NA,NA,CFAP43
OG0004358,NA,NA,NA,paml_selected,NA,ZC3H13,relaxed,NA,ZC3H13
OG0004361,NA,NA,NA,NA,NA,SRF,relaxed,NA,SRF
OG0004362,NA,NA,NA,NA,NA,COPS2,relaxed,NA,COPS2
OG0004363,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDH13
OG0004364,NA,NA,NA,paml_selected,NA,NA,NA,NA,EPAS1
OG0004365,NA,NA,NA,paml_selected,NA,NA,NA,NA,RILPL2
OG0004366,NA,NA,NA,paml_selected,NA,NA,NA,NA,PRUNE
OG0004368,NA,CCR6,intensified,paml_selected,NA,NA,NA,NA,CCR6
OG0004369,NA,IST1,intensified,NA,NA,NA,NA,NA,IST1
OG0004370,NA,NA,NA,NA,NA,GPR133,relaxed,NA,GPR133
OG0004371,NA,ARSA,intensified,paml_selected,NA,NA,NA,NA,ARSA
OG0004372,NA,NA,NA,paml_selected,NA,VEZF1,relaxed,NA,VEZF1
OG0004373,NA,NA,NA,NA,NA,ZNF609,relaxed,NA,ZNF609
OG0004374,NA,NA,NA,paml_selected,NA,NA,NA,NA,COL23A1
OG0004375,NA,WBP1L,intensified,paml_selected,NA,NA,NA,NA,WBP1L
OG0004376,NA,ZBTB33,intensified,paml_selected,NA,NA,NA,NA,ZBTB33
OG0004377,NA,NA,NA,NA,NA,KLF3,relaxed,NA,KLF3
OG0004379,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLP2
OG0004384,NA,NA,NA,NA,NA,SMCR8,relaxed,NA,SMCR8
OG0004385,NA,SMG6,intensified,NA,NA,NA,NA,NA,SMG6
OG0004386,NA,NA,NA,NA,NA,ATXN2L,relaxed,NA,ATXN2L
OG0004388,NA,NA,NA,NA,NA,DDHD1,relaxed,NA,DDHD1
OG0004389,NA,NA,NA,NA,NA,CHMP2B,relaxed,NA,CHMP2B
OG0004390,NA,NA,NA,NA,NA,KANSL1,relaxed,NA,KANSL1
OG0004392,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM160A2
OG0004393,NA,NA,NA,NA,NA,ZRANB1,relaxed,NA,ZRANB1
OG0004395,NA,NA,NA,paml_selected,NA,ARHGEF18,relaxed,NA,ARHGEF18
OG0004396,NA,NA,NA,paml_selected,NA,DNAJC6,relaxed,NA,DNAJC6
OG0004397,NA,NA,NA,paml_selected,NA,ZRSR2,relaxed,NA,ZRSR2
OG0004398,NA,NA,NA,NA,NA,GLRB,relaxed,NA,GLRB
OG0004399,NA,NA,NA,NA,NA,CDC42EP4,relaxed,NA,CDC42EP4
OG0004400,NA,NA,NA,paml_selected,NA,DIXDC1,relaxed,NA,DIXDC1
OG0004401,NA,NA,NA,paml_selected,NA,NA,NA,NA,CD109
OG0004402,NA,NA,NA,NA,NA,HEPACAM,relaxed,NA,HEPACAM
OG0004404,NA,NA,NA,NA,NA,RBM45,relaxed,NA,RBM45
OG0004405,NA,NA,NA,paml_selected,NA,NA,NA,NA,PTPN9
OG0004406,NA,NA,NA,paml_selected,NA,DSP,relaxed,NA,DSP
OG0004407,NA,NA,NA,NA,NA,NCAM2,relaxed,NA,NCAM2
OG0004408,NA,C2CD3,intensified,paml_selected,NA,NA,NA,NA,C2CD3
OG0004409,NA,NA,NA,NA,NA,YTHDC2,relaxed,NA,YTHDC2
OG0004410,NA,RASSF5,intensified,paml_selected,NA,NA,NA,NA,RASSF5
OG0004411,NA,NA,NA,paml_selected,NA,NA,NA,NA,ERCC6L
OG0004412,NA,NA,NA,paml_selected,NA,NA,NA,NA,ST3GAL3
OG0004413,NA,NA,NA,paml_selected,NA,NA,NA,NA,USP53
OG0004414,NA,NA,NA,paml_selected,NA,PLD1,relaxed,NA,PLD1
OG0004415,NA,NA,NA,NA,NA,PCDH1,relaxed,NA,PCDH1
OG0004416,NA,ZCCHC17,intensified,paml_selected,NA,NA,NA,NA,ZCCHC17
OG0004417,NA,NA,NA,NA,NA,FRG1,relaxed,NA,FRG1
OG0004419,NA,NA,NA,paml_selected,NA,NA,NA,NA,GABBR1
OG0004420,NA,NA,NA,NA,NA,PERP,relaxed,NA,PERP
OG0004422,NA,NA,NA,paml_selected,NA,NA,NA,NA,LPCAT2
OG0004423,NA,NA,NA,paml_selected,NA,NA,NA,NA,SUPV3L1
OG0004424,NA,TEP1,intensified,paml_selected,NA,NA,NA,NA,TEP1
OG0004425,NA,NA,NA,paml_selected,NA,GLG1,relaxed,NA,GLG1
OG0004426,NA,NA,NA,paml_selected,NA,NA,NA,NA,TGM2
OG0004427,NA,NA,NA,paml_selected,NA,CBX8,relaxed,NA,CBX8
OG0004428,NA,NA,NA,paml_selected,NA,PSAP,relaxed,NA,PSAP
OG0004429,NA,NA,NA,NA,NA,CIT,relaxed,NA,CIT
OG0004431,NA,NA,NA,NA,NA,LRCH2,relaxed,NA,LRCH2
OG0004432,NA,PRODH,intensified,NA,NA,NA,NA,NA,PRODH
OG0004433,NA,PDZD2,intensified,paml_selected,NA,NA,NA,NA,PDZD2
OG0004434,NA,NA,NA,NA,NA,EIF5,relaxed,NA,EIF5
OG0004435,NA,NA,NA,NA,NA,SSFA2,relaxed,NA,SSFA2
OG0004437,NA,NA,NA,NA,NA,TTC28,relaxed,NA,TTC28
OG0004439,NA,NA,NA,paml_selected,NA,RAPGEF1,relaxed,NA,RAPGEF1
OG0004440,NA,NA,NA,NA,NA,LAMA4,relaxed,NA,LAMA4
OG0004441,NA,NA,NA,NA,NA,CNOT1,relaxed,NA,CNOT1
OG0004442,NA,NA,NA,NA,NA,PTPRO,relaxed,NA,PTPRO
OG0004443,NA,NA,NA,NA,NA,ARID2,relaxed,NA,ARID2
OG0004444,NA,NA,NA,paml_selected,NA,CTNND2,relaxed,NA,CTNND2
OG0004445,NA,NA,NA,paml_selected,NA,SPINT1,relaxed,NA,SPINT1
OG0004446,NA,NA,NA,paml_selected,NA,NA,NA,NA,EVPL
OG0004449,NA,NA,NA,NA,NA,ARHGAP19,relaxed,NA,ARHGAP19
OG0004450,NA,NA,NA,NA,NA,BCOR,relaxed,NA,BCOR
OG0004452,NA,NA,NA,paml_selected,NA,DLG5,relaxed,NA,DLG5
OG0004455,NA,NA,NA,NA,NA,GPM6A,relaxed,NA,GPM6A
OG0004461,NA,NA,NA,NA,NA,SEMA4G,relaxed,NA,SEMA4G
OG0004462,NA,NA,NA,NA,NA,ZMYND8,relaxed,NA,ZMYND8
OG0004466,NA,NA,NA,NA,NA,MYO6,relaxed,NA,MYO6
OG0004467,NA,NA,NA,paml_selected,NA,AOC1,relaxed,NA,AOC1
OG0004468,NA,NA,NA,paml_selected,NA,TMEM145,relaxed,NA,TMEM145
OG0004480,NA,MSH4,intensified,paml_selected,NA,NA,NA,NA,MSH4
OG0004481,NA,NA,NA,NA,NA,LIF,relaxed,NA,LIF
OG0004483,NA,MARCO,intensified,paml_selected,NA,NA,NA,NA,MARCO
OG0004484,NA,NA,NA,NA,NA,RIMS3,relaxed,NA,RIMS3
OG0004486,NA,NA,NA,NA,NA,TMEM132E,relaxed,NA,TMEM132E
OG0004488,NA,NA,NA,NA,NA,EXOC1L,relaxed,NA,EXOC1L
OG0004489,NA,NA,NA,NA,NA,PLXNC1,relaxed,NA,PLXNC1
OG0004490,NA,NA,NA,paml_selected,NA,FAM32A,relaxed,NA,FAM32A
OG0004492,NA,NA,NA,NA,NA,CMBL,relaxed,NA,CMBL
OG0004493,NA,FYB,intensified,paml_selected,NA,NA,NA,NA,FYB
OG0004495,NA,NA,NA,paml_selected,NA,NA,NA,NA,RSPH10B
OG0004496,NA,NA,NA,NA,NA,RPS15,relaxed,NA,RPS15
OG0004498,NA,NA,NA,NA,NA,RPL11,relaxed,NA,RPL11
OG0004499,NA,NA,NA,paml_selected,NA,NA,NA,NA,APOH
OG0004500,NA,NA,NA,NA,NA,KCTD21,relaxed,NA,KCTD21
OG0004502,NA,NA,NA,paml_selected,NA,RNF17,relaxed,NA,RNF17
OG0004505,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM173A
OG0004507,absrel_selected,WDR27,intensified,paml_selected,NA,NA,NA,NA,WDR27
OG0004509,NA,NA,NA,NA,NA,BSX,relaxed,NA,BSX
OG0004510,NA,slc23a2,intensified,paml_selected,NA,NA,NA,NA,slc23a2
OG0004512,NA,NA,NA,paml_selected,NA,COLQ,relaxed,NA,COLQ
OG0004514,NA,NA,NA,NA,NA,KBTBD13,relaxed,NA,KBTBD13
OG0004515,NA,NA,NA,paml_selected,NA,LAMB3,relaxed,NA,LAMB3
OG0004517,NA,SLC16A5,intensified,paml_selected,NA,NA,NA,NA,SLC16A5
OG0004519,NA,NA,NA,NA,NA,HTR1A,relaxed,NA,HTR1A
OG0004520,NA,NA,NA,paml_selected,NA,FGA,relaxed,NA,FGA
OG0004521,NA,NA,NA,NA,NA,KCNS3,relaxed,NA,KCNS3
OG0004522,NA,NA,NA,NA,NA,SUPT4H1,relaxed,NA,SUPT4H1
OG0004523,NA,NA,NA,paml_selected,NA,NA,NA,NA,IL21R
OG0004524,NA,NA,NA,NA,NA,FBXO40,relaxed,NA,FBXO40
OG0004525,NA,NA,NA,NA,NA,KIAA0195,relaxed,NA,KIAA0195
OG0004527,NA,NA,NA,NA,NA,PCM1,relaxed,NA,PCM1
OG0004533,NA,NA,NA,paml_selected,NA,NA,NA,NA,KIAA0101
OG0004536,NA,NA,NA,paml_selected,NA,NA,NA,NA,SORBS1
OG0004538,NA,NA,NA,paml_selected,NA,NA,NA,NA,PPP1R15B
OG0004540,NA,NA,NA,paml_selected,NA,AK9,relaxed,NA,AK9
OG0004541,NA,NA,NA,NA,NA,PSMD4,relaxed,NA,PSMD4
OG0004543,NA,NA,NA,paml_selected,NA,NA,NA,NA,ECI2
OG0004545,NA,NA,NA,NA,NA,POLR2C,relaxed,NA,POLR2C
OG0004547,NA,NA,NA,paml_selected,NA,WHSC1L1,relaxed,NA,WHSC1L1
OG0004548,NA,NA,NA,paml_selected,NA,NA,NA,NA,CMTM8
OG0004549,NA,NA,NA,NA,NA,C9orf84,relaxed,NA,C9orf84
OG0004550,NA,NA,NA,NA,NA,FEZ1,relaxed,NA,FEZ1
OG0004553,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPF2
OG0004554,NA,NA,NA,paml_selected,NA,CEL,relaxed,NA,CEL
OG0004555,NA,NA,NA,NA,NA,MGAT5B,relaxed,NA,MGAT5B
OG0004556,NA,MYCBP,intensified,NA,NA,NA,NA,NA,MYCBP
OG0004560,NA,NA,NA,NA,NA,SPCS3,relaxed,NA,SPCS3
OG0004561,NA,NA,NA,paml_selected,NA,ABRA,relaxed,NA,ABRA
OG0004562,NA,NA,NA,paml_selected,NA,NA,NA,NA,AMBP
OG0004563,NA,NA,NA,paml_selected,NA,NA,NA,NA,CHRD
OG0004564,NA,NA,NA,paml_selected,NA,LRGUK,relaxed,NA,LRGUK
OG0004568,NA,NA,NA,paml_selected,NA,COL13A1,relaxed,NA,COL13A1
OG0004570,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDCA3
OG0004571,NA,HDHD1,intensified,NA,NA,NA,NA,NA,HDHD1
OG0004572,NA,NA,NA,paml_selected,NA,SLC18B1,relaxed,NA,SLC18B1
OG0004574,NA,NA,NA,NA,NA,CYP19A1,relaxed,NA,CYP19A1
OG0004575,NA,NA,NA,NA,NA,PDZD7,relaxed,NA,PDZD7
OG0004576,NA,CCDC141,intensified,paml_selected,NA,NA,NA,NA,CCDC141
OG0004577,NA,SLX4,intensified,paml_selected,NA,NA,NA,NA,SLX4
OG0004578,NA,NA,NA,NA,NA,NHS,relaxed,NA,NHS
OG0004580,NA,NA,NA,paml_selected,NA,SNW1,relaxed,NA,SNW1
OG0004581,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPL14
OG0004583,NA,NA,NA,NA,NA,SMIM14,relaxed,NA,SMIM14
OG0004584,NA,NA,NA,paml_selected,NA,NA,NA,NA,ATAD3A
OG0004586,NA,NA,NA,paml_selected,NA,NA,NA,NA,TTBK2
OG0004587,NA,NA,NA,paml_selected,NA,NA,NA,NA,XKR7
OG0004589,NA,NA,NA,paml_selected,NA,C1orf106,relaxed,NA,C1orf106
OG0004590,NA,NA,NA,paml_selected,NA,NA,NA,NA,ENDOU
OG0004592,NA,C15orf27,intensified,NA,NA,NA,NA,NA,C15orf27
OG0004593,NA,NA,NA,paml_selected,NA,MYO9A,relaxed,NA,MYO9A
OG0004595,NA,NA,NA,paml_selected,NA,NA,NA,NA,C2CD2
OG0004597,NA,NA,NA,paml_selected,NA,ASH1L,relaxed,NA,ASH1L
OG0004598,NA,NA,NA,paml_selected,NA,YLPM1,relaxed,NA,YLPM1
OG0004600,NA,NA,NA,NA,NA,CDHR1,relaxed,NA,CDHR1
OG0004601,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPS16
OG0004602,NA,NA,NA,paml_selected,NA,NA,NA,NA,SHD
OG0004603,NA,NA,NA,NA,NA,SRCIN1,relaxed,NA,SRCIN1
OG0004604,NA,NA,NA,paml_selected,NA,NA,NA,NA,LRRK2
OG0004605,NA,NA,NA,paml_selected,NA,NA,NA,NA,SMS
OG0004606,NA,KIAA1107,intensified,paml_selected,NA,NA,NA,NA,KIAA1107
OG0004607,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARMC8
OG0004608,NA,ASXL2,intensified,paml_selected,NA,NA,NA,NA,ASXL2
OG0004609,NA,NA,NA,paml_selected,NA,NA,NA,NA,ECM1
OG0004611,NA,SRCAP,intensified,paml_selected,NA,NA,NA,NA,SRCAP
OG0004612,NA,NA,NA,paml_selected,NA,NA,NA,NA,CISH
OG0004613,NA,NA,NA,paml_selected,NA,GRID2IP,relaxed,NA,GRID2IP
OG0004614,NA,TDP2,intensified,NA,NA,NA,NA,NA,TDP2
OG0004617,NA,NA,NA,NA,NA,HADHA,relaxed,NA,HADHA
OG0004618,NA,FAM178A,intensified,paml_selected,NA,NA,NA,NA,FAM178A
OG0004621,NA,NA,NA,paml_selected,NA,NA,NA,NA,RBM28
OG0004622,NA,ACSF3,intensified,paml_selected,NA,NA,NA,NA,ACSF3
OG0004623,NA,NA,NA,paml_selected,NA,NA,NA,NA,IKBKAP
OG0004626,NA,N4BP2,intensified,paml_selected,NA,NA,NA,NA,N4BP2
OG0004630,NA,NA,NA,NA,NA,PPP1R27,relaxed,NA,PPP1R27
OG0004634,NA,NA,NA,paml_selected,NA,ARHGEF12,relaxed,NA,ARHGEF12
OG0004635,NA,NA,NA,paml_selected,NA,DXO,relaxed,NA,DXO
OG0004636,NA,NA,NA,NA,NA,SEL1L3,relaxed,NA,SEL1L3
OG0004638,NA,NA,NA,paml_selected,NA,KCNK5,relaxed,NA,KCNK5
OG0004639,NA,LIMCH1,intensified,paml_selected,NA,NA,NA,NA,LIMCH1
OG0004641,NA,FAM72A,intensified,NA,NA,NA,NA,NA,FAM72A
OG0004642,NA,NA,NA,paml_selected,NA,NA,NA,NA,NATD1
OG0004644,NA,NA,NA,paml_selected,NA,NA,NA,NA,CTC1
OG0004645,NA,NA,NA,NA,NA,SLC9A3,relaxed,NA,SLC9A3
OG0004648,NA,NA,NA,NA,NA,ACKR4,relaxed,NA,ACKR4
OG0004649,NA,NA,NA,paml_selected,NA,NA,NA,NA,BDP1
OG0004650,NA,NA,NA,NA,NA,ASTN2,relaxed,NA,ASTN2
OG0004651,NA,NA,NA,NA,NA,NSFL1C,relaxed,NA,NSFL1C
OG0004654,NA,NA,NA,paml_selected,NA,PLEKHA5,relaxed,NA,PLEKHA5
OG0004655,NA,NA,NA,paml_selected,NA,BCORL1,relaxed,NA,BCORL1
OG0004656,NA,NA,NA,paml_selected,NA,NA,NA,NA,C9orf91
OG0004657,NA,NA,NA,paml_selected,NA,NA,NA,NA,OPLAH
OG0004658,NA,NA,NA,NA,NA,IGFBP2,relaxed,NA,IGFBP2
OG0004659,NA,NA,NA,paml_selected,NA,NA,NA,NA,GGA3
OG0004663,NA,NA,NA,paml_selected,NA,LEPR,relaxed,NA,LEPR
OG0004666,NA,NA,NA,paml_selected,NA,NA,NA,NA,DENND2D
OG0004671,NA,NA,NA,NA,NA,BIN2,relaxed,NA,BIN2
OG0004672,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMX2
OG0004674,NA,NA,NA,NA,NA,KIAA1279,relaxed,NA,KIAA1279
OG0004675,NA,NA,NA,paml_selected,NA,NA,NA,NA,FERD3L
OG0004677,NA,NA,NA,paml_selected,NA,NA,NA,NA,HELB
OG0004680,NA,NA,NA,paml_selected,NA,NA,NA,NA,DLGAP5
OG0004681,NA,C16orf52,intensified,paml_selected,NA,NA,NA,NA,C16orf52
OG0004685,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCP110
OG0004687,NA,NA,NA,NA,NA,TM7SF3,relaxed,NA,TM7SF3
OG0004688,NA,LSM6,intensified,NA,NA,NA,NA,NA,LSM6
OG0004689,NA,NA,NA,NA,NA,C3orf70,relaxed,NA,C3orf70
OG0004690,NA,NA,NA,NA,NA,HINT3,relaxed,NA,HINT3
OG0004694,NA,NA,NA,NA,NA,S1PR1,relaxed,NA,S1PR1
OG0004695,NA,NA,NA,NA,NA,EOMES,relaxed,NA,EOMES
OG0004696,NA,NA,NA,paml_selected,NA,DIEXF,relaxed,NA,DIEXF
OG0004699,NA,NA,NA,NA,NA,RDH10,relaxed,NA,RDH10
OG0004700,NA,NA,NA,NA,NA,GSAP,relaxed,NA,GSAP
OG0004701,NA,NA,NA,paml_selected,NA,NA,NA,NA,GCC2
OG0004702,NA,NA,NA,NA,NA,KLHL8,relaxed,NA,KLHL8
OG0004703,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPA1
OG0004706,NA,NA,NA,paml_selected,NA,NA,NA,NA,MIPEP
OG0004708,NA,NA,NA,paml_selected,NA,NA,NA,NA,CIITA
OG0004711,NA,NA,NA,NA,NA,SOSTDC1,relaxed,NA,SOSTDC1
OG0004712,NA,NA,NA,paml_selected,NA,NA,NA,NA,PARD3B
OG0004713,NA,NA,NA,NA,NA,ACO2,relaxed,NA,ACO2
OG0004714,NA,NA,NA,paml_selected,NA,CDCP1,relaxed,NA,CDCP1
OG0004715,NA,NA,NA,paml_selected,NA,PPT2,relaxed,NA,PPT2
OG0004716,NA,NA,NA,NA,NA,ATP5A1,relaxed,NA,ATP5A1
OG0004718,NA,NA,NA,paml_selected,NA,PLEKHS1,relaxed,NA,PLEKHS1
OG0004720,NA,NA,NA,NA,NA,OLA1,relaxed,NA,OLA1
OG0004722,NA,HAO2,intensified,NA,NA,NA,NA,NA,HAO2
OG0004723,NA,NA,NA,NA,NA,TCERG1,relaxed,NA,TCERG1
OG0004724,NA,NA,NA,NA,NA,Pole3,relaxed,NA,Pole3
OG0004725,NA,NA,NA,paml_selected,NA,MAP3K14,relaxed,NA,MAP3K14
OG0004726,NA,NA,NA,NA,NA,TRIM13,relaxed,NA,TRIM13
OG0004728,NA,NA,NA,paml_selected,NA,SRSF2,relaxed,NA,SRSF2
OG0004731,NA,NA,NA,NA,NA,SSR1,relaxed,NA,SSR1
OG0004732,NA,NA,NA,NA,NA,CAT,relaxed,NA,CAT
OG0004733,NA,NA,NA,NA,NA,TP53I11,relaxed,NA,TP53I11
OG0004735,NA,NA,NA,paml_selected,NA,GPHN,relaxed,NA,GPHN
OG0004736,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC30A1
OG0004737,NA,SMC6,intensified,paml_selected,NA,NA,NA,NA,SMC6
OG0004738,NA,NA,NA,NA,NA,SLC25A32,relaxed,NA,SLC25A32
OG0004739,NA,NA,NA,NA,NA,GMPPA,relaxed,NA,GMPPA
OG0004740,NA,NA,NA,NA,NA,RALGAPA1,relaxed,NA,RALGAPA1
OG0004741,NA,NA,NA,paml_selected,NA,FIBCD1,relaxed,NA,FIBCD1
OG0004742,NA,NA,NA,NA,NA,PLD5,relaxed,NA,PLD5
OG0004744,NA,NA,NA,paml_selected,NA,PPP1R9B,relaxed,NA,PPP1R9B
OG0004745,NA,NA,NA,paml_selected,NA,TRPC4AP,relaxed,NA,TRPC4AP
OG0004746,NA,NA,NA,paml_selected,NA,ITGA2,relaxed,NA,ITGA2
OG0004747,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLVAP
OG0004748,NA,NA,NA,paml_selected,NA,NA,NA,NA,BUB1B
OG0004749,NA,NA,NA,paml_selected,NA,MED26,relaxed,NA,MED26
OG0004750,NA,NA,NA,paml_selected,NA,RGS7BP,relaxed,NA,RGS7BP
OG0004752,NA,NA,NA,paml_selected,NA,IWS1,relaxed,NA,IWS1
OG0004753,NA,MECR,intensified,NA,NA,NA,NA,NA,MECR
OG0004755,NA,NA,NA,NA,NA,SNX27,relaxed,NA,SNX27
OG0004757,NA,NA,NA,paml_selected,NA,NA,NA,NA,GPATCH4
OG0004758,NA,NA,NA,paml_selected,NA,NA,NA,NA,RTN3
OG0004760,NA,NA,NA,NA,NA,TCP11L1,relaxed,NA,TCP11L1
