Acbae,Ancor,Botau,Cacar,Capor,Chpic,Chsab,Cocri,Darer,Elmax,Ercal,Hegla,Hosap,Lacha,Modom,Myluc,Ororc,Ovari,Prang,Ranor,Rhtyp,Sasal,Scvul,Tagut,Tecar,nSp,og,selectionF,selectionB,allF,allB
1,0.0967145574050161,1,0.883876158560553,1,0.116026176834607,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,hits_per_19_species,OG0004018,0,0,9,10
NA,1,NA,1,0,1,1,1,NA,1,NA,1,1,0.627065019119653,1,0,1.88407512924371e-07,0.0215798102293281,NA,1,1,NA,1,1,1,hits_per_19_species,OG0004026,2,2,9,10
NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,hits_per_19_species,OG0004046,0,0,7,12
1,1,NA,1,1,1,0.605912455265143,0.373566699283026,NA,1,NA,1,1,1,0.0531449819677948,1,1,NA,0.695843749566583,1,NA,NA,0.403465928429979,1,1,hits_per_19_species,OG0004048,0,0,10,9
1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,0.204023273977713,NA,1,NA,hits_per_19_species,OG0004051,0,0,8,11
NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,0.480236995763361,1,0.044748844744305,1,NA,NA,hits_per_19_species,OG0004053,0,1,7,12
1,0.00862521091846608,1,1,0.0019069775161808,0.142023814072855,3.75503890870377e-06,1,1,0.212161639914446,1,0.0663634909342998,NA,NA,1,1,1,4.27435864480685e-14,NA,1,NA,NA,0.00397054394951191,1,NA,hits_per_19_species,OG0004063,0,5,6,13
NA,0.507128895029692,1,0.0311487240358479,1,0.0171628937081851,0.660644242825872,2.77516860047733e-07,NA,0.930662201696123,0.018374518086969,1,0.000124903293102108,NA,0.204926305133027,1,1,1,2.89996187080588e-05,0.16286069098481,NA,NA,0.000344430098149218,0.00029938367244603,NA,hits_per_19_species,OG0004066,3,5,7,12
NA,NA,1,1,0.0176486158615452,1,1,1,0.00603426895940784,NA,1,1,1,0,4.62643034629395e-05,NA,0.0704429906577233,1,NA,0.00142441126925735,0.000189303431548993,9.26586246063898e-08,NA,4.35562697020941e-12,0.000655686754642837,hits_per_19_species,OG0004070,3,6,7,12
1,0.0589883733088177,1,NA,0.0765719519504486,1,1,1,NA,1,1,1,1,1,0.420779104897938,NA,1,1,0.569746325360981,1,NA,NA,1,0.43168110535777,NA,hits_per_19_species,OG0004074,0,0,7,12
1,NA,1,1,1,1,1,1,1.85221831539018e-05,0.028414523156212,1,0.398161208810325,0.0591377175712341,1,NA,0.00200618216126453,1,1,NA,0.00660515476058521,0.388375743644876,NA,NA,0.793978703398353,NA,hits_per_19_species,OG0004084,2,2,9,10
1,NA,1,NA,1,1,1,1,NA,1,1,1,1,0.707300173351588,NA,1,1,1,3.82775190099771e-06,1,NA,NA,1,1,1,hits_per_19_species,OG0004086,1,0,9,10
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,hits_per_19_species,OG0004091,0,0,8,11
1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,hits_per_19_species,OG0004095,0,0,7,12
NA,1,1,NA,1,1,0,0.0252605629667418,NA,1,1,1,0,1,0.217953711463995,4.27480693160343e-06,1,1,0.102964278392523,1,NA,NA,NA,1,1,hits_per_19_species,OG0004098,2,2,8,11
NA,1,1.24604548901175e-09,1,1,1,1,1,1,0.000582580754988515,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,hits_per_19_species,OG0004106,1,1,9,10
1,NA,1,NA,1,1,1,1,NA,1,0.138145771339573,NA,0,1,0.0144132701081938,1,1,1,1,1,NA,NA,1,1,1,hits_per_19_species,OG0004114,1,1,8,11
NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.064260898927221,NA,NA,1,NA,0.0577572915418284,1,NA,1,1,1,hits_per_19_species,OG0004121,0,0,7,12
NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,hits_per_19_species,OG0004131,0,0,9,10
NA,1,1,NA,0.461639223365229,1,1.38972028329576e-09,NA,NA,1,NA,1,1,1,1,1,1,1,NA,1,0.326079246052393,1,0.0260257616247189,1,0.374899786727838,hits_per_19_species,OG0004152,0,2,8,11
NA,1,1,1,0.150093951159177,NA,1,1,1,NA,1,1,7.82207631999654e-12,1,1,NA,1,1,1,NA,1,NA,1,1,1,hits_per_19_species,OG0004160,1,0,8,11
0.358982336350776,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,0.0160601420056765,1,hits_per_19_species,OG0004169,0,1,9,10
NA,0.587343243669774,1,NA,0.000561817591644198,0,1,1,NA,1,NA,1,0,1,0.00592135860433718,1,1,1,1,0.28772216555335,NA,NA,4.48734382985094e-11,1,0.00912693930479375,hits_per_19_species,OG0004170,2,4,8,11
1,1,NA,NA,1,NA,NA,0.0287976424923322,1,1,1,1,1,1,1,0.00158946085164913,5.0785403660214e-10,1,NA,1,1,1,NA,1,1,hits_per_19_species,OG0004174,2,1,9,10
NA,1,1,NA,0.00347239041111225,1,0.993044492196107,1,1,0.263847982035279,1,1,1,1,1,0.111795400258936,1,0.712718256149372,NA,1,NA,NA,1,1,NA,hits_per_19_species,OG0004195,0,1,6,13
NA,0.500766545076256,1,NA,1,2.89748799683354e-05,1,1,1,1,1,1,1,1,1,NA,1,0.0856782642328231,1,1,NA,NA,1.82761880629379e-08,1,NA,hits_per_19_species,OG0004198,0,2,6,13
NA,NA,1,NA,1,1,1,1,1,1,0.557719066594962,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,hits_per_19_species,OG0004200,0,0,7,12
1,NA,NA,1,1,0.432326410162298,1,1,NA,1,1,1.64854448150842e-05,1,1,0.815789587265948,1,1,1,NA,1,NA,1,1,1,NA,hits_per_19_species,OG0004205,1,0,8,11
1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,0.0020320505344007,1,1,NA,1,1,NA,1,1,1,hits_per_19_species,OG0004207,1,0,10,9
1,1,1,0.797662098468335,1,1,1,1,1,1,1,1,1,0.625034041967763,NA,NA,NA,NA,1,1,1,NA,NA,1,1,hits_per_19_species,OG0004209,0,0,9,10
1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,0.0315503164639691,1,1,1,NA,NA,NA,1,1,1,hits_per_19_species,OG0004212,1,0,9,10
0.779182653255464,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,0.392267212132129,1,hits_per_19_species,OG0004213,0,0,9,10
NA,1,1,NA,0,1,1,1,0.0267121173355704,1,1,NA,1,NA,0.0139478248571426,1,1,1,1,9.65411932352112e-06,NA,NA,1,1,1,hits_per_19_species,OG0004217,0,4,6,13
NA,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,0.243218232274242,1,hits_per_19_species,OG0004218,0,0,8,11
NA,1,1,NA,1,1,NA,1,1,1,1,1,1,0.00368723282170957,1,1,1,1,NA,1,NA,NA,0.0319563831959932,1,1,hits_per_19_species,OG0004222,1,1,7,12
NA,1,1,1,0.0997672407835472,NA,1,1,NA,1,NA,1,1,1,0.0550288095567178,1,1,1,NA,1,1,NA,1,1,0.399754526424145,hits_per_19_species,OG0004224,0,0,9,10
1,1,1,1,1,1,NA,1,1,0.0065001263143119,1,NA,1,1,1,1,NA,1,0.333952407813113,1,1,NA,NA,1,NA,hits_per_19_species,OG0004225,1,0,8,11
1,NA,1,0.108172516978271,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,hits_per_19_species,OG0004227,0,0,10,9
1,1,1.70788938547162e-11,1,8.22296231106634e-10,NA,1,1,NA,1.10569886579981e-11,1,1,1,NA,2.79991851925843e-08,1,4.89893536237407e-06,1,NA,1,1,NA,1,1,NA,hits_per_19_species,OG0004228,2,3,8,11
NA,1,7.15657009959791e-05,NA,1,1,1,3.11926539453555e-05,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,0.891052389603602,hits_per_19_species,OG0004237,0,2,7,12
NA,0.819122742749121,1,1,NA,1,1,1,NA,1,1,1,1,1,0.684401033138853,1,0,1,NA,0.576817928849948,NA,NA,1,1,1,hits_per_19_species,OG0004238,1,0,8,11
NA,1,1,1,1,1,1,0.0512699164052019,NA,1,NA,1,0.569382425824205,NA,1.39622640251136e-05,1,1,0,NA,1,1,0.537551174966743,1,NA,0,hits_per_19_species,OG0004253,1,2,8,11
0.333322602202861,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,0.951490074888306,1,NA,1,1,1,1,NA,1,NA,1,hits_per_19_species,OG0004264,0,0,10,9
NA,0.0562195024732301,1.79532848623709e-05,1,1,1,1,1,NA,1,0.0547828109092592,1,1,0.0546549390878859,0.0829408934035686,1,0.830315304436629,1,NA,1,NA,NA,NA,1,1,hits_per_19_species,OG0004267,0,1,8,11
NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004281,0,0,7,12
1,1,1,0.020716924362472,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,1,hits_per_19_species,OG0004288,1,0,10,9
NA,1,0.0982251577182888,1,1,1,0,4.39600356116898e-10,NA,1,1,0.00208990519605501,1,NA,3.58050755711048e-09,NA,1,0.0615759900300701,1,1,5.52446977053478e-13,NA,NA,4.56827022876638e-08,0,hits_per_19_species,OG0004300,3,4,8,11
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,hits_per_19_species,OG0004320,0,0,7,12
1,NA,1,1,1,1,1,1,NA,1.69422050066981e-06,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004334,1,0,9,10
1,1,1,1,1,1,1,1,1,1,0.0985164514672743,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,0.604212192239821,1,hits_per_19_species,OG0004340,0,0,8,11
1,0.00428049355946836,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1.16573417585641e-14,1,1,1,NA,1,NA,0.952487067331011,0.0500267063634752,5.89051030175369e-12,hits_per_19_species,OG0004344,2,1,9,10
NA,1,1,0.6798327630208,1,NA,0.724529341021122,0.00159667253886692,1,0.0181468471295005,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,0.18514356817073,NA,hits_per_19_species,OG0004356,1,1,7,12
1,5.73872759956906e-06,1,1,1,0.901517008337682,1,0.000486668334377993,NA,1,1,3.00495258449551e-05,1,NA,0.00285725263359904,NA,0,1,NA,1,1,NA,1,1,NA,hits_per_19_species,OG0004359,2,3,7,12
1,NA,1,1,1,1,1,1,NA,1,1,9.76949669312388e-05,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,hits_per_19_species,OG0004363,1,0,8,11
1,1,1,0.099750698741945,1,NA,1,NA,NA,0.122414086199318,NA,1,1,0.10338529084965,1,0.102174117012796,1,1,1,1,1,NA,1,0.198459884088549,NA,hits_per_19_species,OG0004368,0,0,10,9
1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,0.609909977971301,1,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004370,0,0,7,12
1,1,NA,1,1,1,1,1,NA,0.254298650957996,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,hits_per_19_species,OG0004379,0,0,10,9
7.55461241280786e-06,1,0,1,2.52516536014546e-08,1,NA,1,NA,NA,0.191787762322696,0.00103979387179265,1.55431223447522e-14,0.0503888783892728,1,1,1,0.510571656274683,0.309953462407153,NA,1,NA,4.43511432024479e-08,1,NA,hits_per_19_species,OG0004397,3,3,9,10
0.00338163680510106,NA,1,1,1,1,1,1,NA,1,1,1,1.02973185533983e-13,NA,1,1,1,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004407,2,0,8,11
NA,1,0.0643242872390575,0.0691356437420196,0.0618283894901366,1,1,1,9.57659747946593e-05,1,0.000193824608190063,0,0.35823593751902,NA,3.18691404377347e-07,NA,1,1,NA,1,NA,NA,0.0180687726193738,7.00177186649942e-05,1,hits_per_19_species,OG0004408,1,5,6,13
1,NA,1,1,1,NA,0.339620815029593,1,NA,1,1,1,1,NA,1,1,0.00244738864928901,1,1,1,0.0241893471613361,NA,0.197162097535141,NA,1,hits_per_19_species,OG0004420,2,0,10,9
1,1,1,0.625753485253644,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,0.0156732494192091,NA,1,NA,0.0133985103787784,1,1,hits_per_19_species,OG0004422,1,1,10,9
0.000688636617651284,0.238606972346213,1,NA,NA,NA,1,0.0834971647219458,0.56287810452298,1,NA,0.0524799654191972,1,1,1,1,1,1,0.298697410347295,1,NA,0.000183597503322586,1,NA,0.023855292713241,hits_per_19_species,OG0004424,2,1,9,10
NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980797171454683,NA,0.631892879549522,NA,NA,hits_per_19_species,OG0004428,0,0,9,10
0.769295707034104,1,1,1,1,1,NA,0.0311999008461729,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,NA,1,1,1,hits_per_19_species,OG0004432,0,1,9,10
1,NA,1,0.120571456938243,NA,1,1,1,1,0.181373154000543,0.0302069412307785,0.620022704296968,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,hits_per_19_species,OG0004435,0,1,9,10
0.460346161691414,NA,1,0.104411787645125,1,0.539134236701783,1,1,1,0.575373536547935,1,NA,1,NA,1,NA,1,1,NA,1,0.168250334375605,NA,1,1,1,hits_per_19_species,OG0004440,0,0,7,12
NA,1,1,1,0.782747526063413,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,hits_per_19_species,OG0004454,0,0,9,10
NA,0.0132719915710923,1.21924692564335e-12,0.98081920818449,1,6.99224012024047e-12,1,0.185032517081215,NA,3.85102229039092e-05,0.155491126613049,0.650042583755339,1,NA,0.870944053408569,0,0.000127534299589338,NA,0.586029456413621,0.39995448373135,NA,NA,1,0.603219904529974,1,hits_per_19_species,OG0004462,3,3,8,11
NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,hits_per_19_species,OG0004466,0,0,8,11
NA,1,1,NA,1,1,1,1,1,1,1,0,1,NA,0.000977780007462459,0.00102030426738331,1,1,0.282051380498878,1,0.41154456021376,NA,1,NA,NA,hits_per_19_species,OG0004468,2,1,7,12
NA,1,1,1,1,1,1,NA,1,1,1,0.455104520268636,1,NA,NA,0.0136603572500178,0,1,NA,1,NA,1,0.446372962960283,1,1,hits_per_19_species,OG0004483,2,0,7,12
1,NA,1,NA,1,NA,1,1,1,1,1,1,1,0.00176187505620623,1,1,1,1,1,1,NA,1,1,NA,NA,hits_per_19_species,OG0004492,1,0,8,11
1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,hits_per_19_species,OG0004496,0,0,9,10
NA,1,1,NA,1,1.11829656646023e-09,4.57968830636091e-08,1,NA,1,NA,NA,1,1,1,1,1,1,0.130063884126379,1,0.101157038002288,NA,1,1,1,hits_per_19_species,OG0004497,0,2,8,11
NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,0.00829468453629267,1,NA,1,NA,1,1,1,1,hits_per_19_species,OG0004500,1,0,7,12
NA,1,1,1,1,0.00610816853243257,1,0.0366809979491411,NA,2.38179919676007e-07,NA,1,1,NA,0.543551258619987,0.0115247102432523,1,1,NA,1,1,NA,1,1,1,hits_per_19_species,OG0004505,2,2,8,11
NA,NA,1,1,1,NA,0.475939342238064,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.0402758734986261,NA,hits_per_19_species,OG0004508,0,1,9,10
1,1,NA,1,7.13533085716644e-06,1,NA,1,NA,1,NA,1,NA,0.0239893717472414,1,1,6.0934601808782e-10,1,1,1,1,NA,1,1,7.7715611723761e-14,hits_per_19_species,OG0004510,3,1,10,9
1,1,1,NA,1,1,1,1,NA,1,1,1,0.00750582462027377,NA,1,0.189937341692096,0,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004517,2,0,7,12
1,NA,1,1,1,2.62047328281056e-10,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,hits_per_19_species,OG0004522,0,1,10,9
NA,0.360067258204025,1,1,1,1,6.98330282489223e-14,0.0031704565789013,NA,1,0.161418713070603,NA,1,1,1,NA,1,1,1,1,NA,NA,0,0.0446948848702083,1,hits_per_19_species,OG0004554,0,4,7,12
NA,1,1,1,1,1,1,1.31986754858815e-09,0.936845909853026,1,0.369055807652964,1,1,NA,1,NA,1,1,NA,1,NA,NA,0.36221360923535,1,0.0002209375327627,hits_per_19_species,OG0004555,1,1,6,13
0.958248914024364,0.663080883763341,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1.76467756828891e-05,NA,1,6.39183134421017e-07,3.90929980031984e-05,0.00064001897841337,NA,1,1,NA,hits_per_19_species,OG0004568,3,1,8,11
1,1,0,1,1,1,NA,1,NA,1,1,1,2.51107796922501e-06,1,1,1,NA,1,1,1,1,NA,NA,1,NA,hits_per_19_species,OG0004569,1,1,9,10
1,1,9.46953592491084e-05,0.585245633962803,NA,1,1,0.0406993695718594,NA,1,1,1,1,1,1,NA,1,2.81462896242757e-05,NA,1,1,1,NA,1,NA,hits_per_19_species,OG0004571,0,3,8,11
NA,0.596443970038454,1,NA,6.38554115816037e-05,1,1,1,0.0298325588758375,1,1,1,0,1,0.222840388084518,1,0.350706635724677,1,NA,1,0.0147997415332348,NA,0.299596897100331,NA,NA,hits_per_19_species,OG0004576,2,2,7,12
NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,0.720536958849723,1,NA,1,NA,1,hits_per_19_species,OG0004602,0,0,9,10
NA,1,1,0.37362260507236,8.7605260589152e-06,NA,1,1,0.0311751806403409,1,1,4.21645274251148e-09,1,NA,1,NA,1,1,1,0.307912771680223,NA,0.555603805972646,0.960183253921551,1,NA,hits_per_19_species,OG0004604,1,2,6,13
NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,0,1,0,NA,1,1,NA,1,1,2.3081536681957e-13,hits_per_19_species,OG0004607,2,1,9,10
1,0.519590426534835,NA,1,1.10675968389984e-09,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,hits_per_19_species,OG0004628,0,1,10,9
1,1,1,NA,1,1,1,1,0.149559427321482,1,1,1,1,NA,1,1,6.13247905484338e-06,1,NA,1,NA,NA,0.00285236855684201,1,NA,hits_per_19_species,OG0004632,1,1,6,13
NA,1,0,1,1,1,1,1,1,1,1,NA,1,0.0174406810313529,1,1,1,1,NA,1,1,NA,1,NA,NA,hits_per_19_species,OG0004635,1,1,7,12
1,1,1,1,1.89565346198073e-05,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004647,0,1,7,12
1,NA,1,1,1,0.160265277293543,1,NA,0.135550684466355,1,1,1,0,NA,0.0102987225142648,1,8.94839757847876e-14,0,1,1,NA,1,1,NA,NA,hits_per_19_species,OG0004657,2,2,8,11
1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,0.00275608789363363,1,1,NA,NA,1,NA,1,1,1,hits_per_19_species,OG0004664,1,0,10,9
1,NA,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,0.31108356864878,NA,1,1,1,hits_per_19_species,OG0004673,0,0,10,9
1,1,1,1,1,1,1,1,NA,1,0.131548851045502,1,1,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,hits_per_19_species,OG0004674,0,0,7,12
1,0.203150724577523,1,NA,0.0624329434146881,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,hits_per_19_species,OG0004675,0,0,9,10
1,1,1,1,0.00026590133298765,1,NA,1,NA,1,1,0.0690873484383164,0.139985486830383,NA,NA,1,0.00795754959662709,1,NA,1,1,NA,4.9635309751217e-09,0.0680151107403073,1,hits_per_19_species,OG0004721,1,2,9,10
1,1,1,NA,NA,1,0.0152113032447461,1,NA,1,1,1,0,1,1,1,1,1,NA,0.141730931538318,NA,NA,1,1,1,hits_per_19_species,OG0004722,1,1,8,11
1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,0.000953431821305584,1,hits_per_19_species,OG0004724,0,1,10,9
1,0.250516045773102,0.558184014700753,NA,1,1,1,0.432419523565619,NA,0.760731973335584,1,1,1,NA,1,0.0915064705878358,1,1,0.780776172869536,NA,NA,NA,1,1,1,hits_per_19_species,OG0004729,0,0,8,11
NA,1,1.11952800363468e-08,1,1,1,1,NA,1,1,NA,1,1,NA,0.71108030037219,NA,1,1.22484467013351e-09,0.257995660324469,1,0.0130846847658361,NA,1,0.0102329783572817,1,hits_per_19_species,OG0004731,1,3,8,11
1,NA,1,1,1,0.232305813374465,1,NA,NA,1,1,NA,1,1,0.109424051230983,1,1,1,1,1,1,NA,1,0.0464658885423927,NA,hits_per_19_species,OG0004734,0,1,9,10
NA,NA,1,NA,1,NA,0.0115492126880434,7.6772629786781e-07,0.199189338081692,1,0.730627079014709,1,7.74855735130586e-10,1,1,1,1,1,NA,1,0.525222497581752,1,NA,1,1,hits_per_19_species,OG0004766,1,2,8,11
NA,NA,1,0.151130783470735,1,1,1,1,NA,1,0.0591247352706787,1,1,1,1,1,1,1,NA,1,NA,NA,6.46205311483072e-12,0.539883404865806,1,hits_per_19_species,OG0004817,0,1,8,11
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,hits_per_19_species,OG0004825,0,0,9,10
1,NA,2.87547763377915e-13,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004839,0,1,9,10
1,1,NA,1,1,1,1,2.63559983004758e-07,NA,0.0105702223958076,1,1,1,1,1,NA,1,1.07026328524107e-05,1,1,NA,NA,NA,1,1,hits_per_19_species,OG0004845,1,2,9,10
NA,NA,1,1.65572518214252e-05,1,1,1,1.05368574976339e-09,0.0337757844759581,1,0.000998352388092982,0.0519868641549852,1,1,1,NA,0.782898476347203,1,NA,1,NA,NA,1,0.651000726156156,0.733058940418519,hits_per_19_species,OG0004887,1,3,7,12
0.00277385307619066,NA,1,1,1,1,1,0.199432958024101,NA,0.0197015615111421,2.17199020730585e-05,1,1,2.22991953471308e-05,0.0795440774781206,NA,NA,1,NA,1,1,NA,0,1,1,hits_per_19_species,OG0004904,3,2,8,11
NA,NA,1,1,1,1,1,1,1,1,1,0.000254261442237169,3.49720252756924e-14,1,NA,1,1,1,1,1,NA,NA,1,1,NA,hits_per_19_species,OG0004911,2,0,8,11
1,0.503645198841567,1,1,1,NA,1,1,NA,1,1,1,1,NA,2.14487821267873e-05,0.0122772375352884,1,1,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0004940,1,1,8,11
1,1,1,1,NA,1,1,1,NA,1,NA,1,NA,0.555887099216849,1,1,1,1,NA,1,0.0010375446604069,NA,1,1,1,hits_per_19_species,OG0004966,1,0,9,10
NA,1,1,1,1,1,NA,1,1,1,1,2.07177545571424e-05,1,1,1,1,1,NA,1,1,1,NA,NA,1,NA,hits_per_19_species,OG0004967,1,0,9,10
NA,1,1,1,1,1,NA,1,1,1,1,1,2.61968224890552e-12,1,1,NA,1,NA,1,1,1,NA,NA,1,1.94289029309402e-15,hits_per_19_species,OG0004968,2,0,9,10
NA,1,1,1,0.698439360555499,1,0.000168120159361074,1,1,1,NA,0.022788483476076,1.33557093218162e-06,NA,1,1,1,1,NA,1,NA,NA,0.669219959777417,1,1,hits_per_19_species,OG0004973,2,1,7,12
NA,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,0.34155986383302,1,hits_per_19_species,OG0004979,0,0,8,11
NA,1,NA,0.0170017902054179,1,1,1,1,1,1,1,1,1,1,1,0.252510800554404,NA,NA,1,NA,0.278562140110203,NA,1,1,0.115876921280392,hits_per_19_species,OG0004980,1,0,9,10
NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.0214975239474379,1,1,NA,NA,2.35283587057822e-08,NA,1,1,NA,hits_per_19_species,OG0004982,2,0,8,11
NA,1,1,1,1,1,NA,1,NA,1,0.344375286378942,1,NA,1,1,1,1,1,1,NA,1,NA,1,0.064721002282031,1,hits_per_19_species,OG0004985,0,0,9,10
NA,1,1,1,1,1,1,1,NA,1,1,1,1,0.238558946819174,1,1,1,1,NA,1,NA,NA,NA,1,1,hits_per_19_species,OG0004989,0,0,8,11
NA,1,1,1,1,1,1,0.0368805241572502,NA,NA,1,1,1,0.0395648269856371,NA,1,1,1,1,1,0.0977959951588092,NA,NA,1,1,hits_per_19_species,OG0005019,1,1,9,10
NA,1,1,1,0.132168332855429,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,0.0521265822674252,1,NA,NA,1,1,1,hits_per_19_species,OG0005025,0,0,7,12
NA,1,1,1,0,NA,1,0.263722988385123,1,1,NA,1,1,1,1,0.534999070279174,NA,1,0.0151903053483884,1,NA,NA,1,0.716861505435628,1,hits_per_19_species,OG0005034,1,1,8,11
1,1,1.01080052661295e-08,1,1,3.08822794092833e-06,1,NA,1,NA,1,1,1,1,NA,1,0.301157169685541,0.00330304242915247,NA,NA,1,NA,1,1,1,hits_per_19_species,OG0005040,0,3,9,10
NA,NA,1,0.376278009541078,1,1,1,1,1,0.542658178981565,1,1,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,hits_per_19_species,OG0005041,0,0,8,11
NA,0.110850491968151,1,0.0349186912256627,1,1,1,1,1,1,1,0.863868528846316,1,NA,0.112202294610584,0.149084976556271,1,NA,NA,1,NA,NA,1,1,1,hits_per_19_species,OG0005093,1,0,7,12
1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,hits_per_19_species,OG0005095,0,0,8,11
NA,NA,0.00542782074635739,1,NA,1,1,0.492476095917851,NA,1,1,1,1,NA,1,7.98697732673492e-07,1,1,1,1,NA,5.32084391613452e-06,0.124612521508254,1,1,hits_per_19_species,OG0005108,1,2,8,11
1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,hits_per_19_species,OG0005146,0,0,8,11
NA,1,NA,NA,1,1,1,0.00150316445227905,1,1,1,1,5.06006347933408e-12,NA,0.00976491101629584,1,1,1,1,1,NA,NA,1,1,0,hits_per_19_species,OG0005165,2,2,7,12
1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,hits_per_19_species,OG0005172,0,0,9,10
1,1,0,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,NA,hits_per_19_species,OG0005188,0,1,7,12
1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,1,hits_per_19_species,OG0005206,0,0,10,9
1,NA,NA,1,1,0.00212300348887251,1,1,NA,1.88737914186277e-15,1,1,1,1,0.286898525506246,0.00136201645002421,1,NA,1,1,1,NA,1,2.69812762245802e-05,NA,hits_per_19_species,OG0005207,2,2,10,9
