"OG_ID","analysis_absrel","analysis_paml","analysis_relax_intens","analysis_cafe_expanded","analysis_relax_relaxed","analysis_cafe_contr","condition_pigmentation","condition_eyes","gene_symbol","count_NA","count_sel","qname","query","chr","seqStart","seqEnd"
"OG0012942",NA,"PAML","intensified",NA,NA,NA,NA,NA,"LRRC36",3,3,NA,NA,NA,NA,NA
"OG0013004",NA,"PAML","intensified",NA,NA,NA,NA,NA,NA,3,3,"evm.model.ptg009197l.3_Prang-OG0013004.fa","evm.model.ptg009197l.3_Prang","chr14",521986053,521990097
"OG0013080",NA,"PAML","intensified",NA,NA,NA,NA,NA,"CHMP1A",3,3,NA,NA,NA,NA,NA
"OG0013109",NA,"PAML","intensified",NA,NA,NA,NA,NA,"RBBP8",3,3,"evm.model.ptg003519l.1_Prang-OG0013109.fa","evm.model.ptg003519l.1_Prang","chr2",1127316050,1127318756
"OG0013116",NA,"PAML","intensified",NA,NA,NA,NA,NA,"THEM5",3,3,"evm.model.ptg004850l.5_Prang-OG0013116.fa","evm.model.ptg004850l.5_Prang","chr9",525200119,525200839
"OG0013140",NA,"PAML","intensified",NA,NA,NA,"pigmentation",NA,"TYMS",3,3,"evm.model.ptg004881l.2_Prang-OG0013140.fa","evm.model.ptg004881l.2_Prang","chr17",739094649,739095642
"OG0013148",NA,"PAML","intensified",NA,NA,NA,NA,NA,"LRRC27",3,3,"evm.model.ptg014384l.1_Prang-OG0013148.fa","evm.model.ptg014384l.1_Prang","chr15",541667626,541668838
"OG0013164",NA,"PAML","intensified",NA,NA,NA,NA,NA,"LONP2",3,3,"evm.model.ptg004409l.3_Prang-OG0013164.fa","evm.model.ptg004409l.3_Prang","chr6",379885389,379887966
"OG0013399",NA,"PAML","intensified",NA,NA,NA,NA,NA,"KIAA2026",3,3,"evm.model.ptg001682l.8_Prang-OG0013399.fa","evm.model.ptg001682l.8_Prang","chr1",2913982956,2913988968
"OG0013410",NA,"PAML","intensified",NA,NA,NA,NA,NA,"EPM2A",3,3,"evm.model.ptg002862l.9_Prang-OG0013410.fa","evm.model.ptg002862l.9_Prang","chr4",1891197122,1891198076
"OG0013424",NA,"PAML","intensified",NA,NA,NA,NA,NA,"TAB1",3,3,"evm.model.ptg001221l.1_Prang-OG0013424.fa","evm.model.ptg001221l.1_Prang","chr5",879089449,879091459
"OG0013464",NA,"PAML","intensified",NA,NA,NA,NA,NA,"SLC25A21",3,3,"evm.model.ptg009124l.3_Prang-OG0013464.fa","evm.model.ptg009124l.3_Prang","chr8",317181976,317182855
"OG0013715",NA,"PAML","intensified",NA,NA,NA,NA,NA,"CENPM",3,3,"evm.model.ptg014455l.2_Prang-OG0013715.fa","evm.model.ptg014455l.2_Prang","chr5",771374546,771375092
"OG0013770",NA,"PAML","intensified",NA,NA,NA,NA,NA,"ACP7",3,3,"evm.model.ptg003441l.10_Prang-OG0013770.fa","evm.model.ptg003441l.10_Prang","chr17",82535111,82536422
"OG0013776",NA,"PAML","intensified",NA,NA,NA,NA,NA,"MRPL33",3,3,"evm.model.ptg018096l.1_Prang-OG0013776.fa","evm.model.ptg018096l.1_Prang","chr4",295811291,295811474
"OG0014106",NA,"PAML","intensified",NA,NA,NA,NA,NA,"PARK2",3,3,NA,NA,NA,NA,NA
"OG0014494",NA,"PAML","intensified",NA,NA,NA,NA,NA,"KLF1",3,3,NA,NA,NA,NA,NA
"OG0002470",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"AADACL4",3,3,"evm.model.ptg027242l.1_Prang-OG0002470.fa","evm.model.ptg027242l.1_Prang","chr10",1158754,1159999
"OG0005083",NA,"PAML",NA,NA,NA,NA,NA,NA,"PIBF1",4,2,NA,NA,NA,NA,NA
"OG0005229",NA,"PAML",NA,NA,NA,NA,NA,NA,"SRRM3",4,2,"evm.model.ptg037876l.1_Prang-OG0005229.fa","evm.model.ptg037876l.1_Prang","chr5",2538410832,2538412662
"OG0005492",NA,"PAML",NA,NA,NA,NA,NA,NA,"CTAGE5",4,2,"evm.model.ptg001601l.4_Prang-OG0005492.fa","evm.model.ptg001601l.4_Prang","chr8",130482254,130490015
"OG0005610",NA,"PAML",NA,NA,NA,NA,NA,NA,"SEH1L",4,2,"evm.model.ptg005086l.1_Prang-OG0005610.fa","evm.model.ptg005086l.1_Prang","chr2",1202621650,1202622958
"OG0005846",NA,"PAML",NA,NA,NA,NA,NA,NA,"CDH26",4,2,"evm.model.ptg035694l.1_Prang-OG0005846.fa","evm.model.ptg035694l.1_Prang","chr5",2096760957,2096763630
"OG0005910",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"NEMF",3,3,"evm.model.ptg000107l.9_Prang-OG0005910.fa","evm.model.ptg000107l.9_Prang","chr8",90809434,90812656
"OG0005911",NA,"PAML",NA,NA,NA,NA,NA,NA,"RPAP1",4,2,"evm.model.ptg003547l.4_Prang-OG0005911.fa","evm.model.ptg003547l.4_Prang","chr8",65351385,65355765
"OG0005954",NA,"PAML",NA,NA,NA,NA,NA,"eyeloss","VOPP1",4,2,"evm.model.ptg004478l.5_Prang-OG0005954.fa","evm.model.ptg004478l.5_Prang","chr2",2548404597,2548405104
"OG0005976",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"TACC2",3,3,"evm.model.ptg002833l.4_Prang-OG0005976.fa","evm.model.ptg002833l.4_Prang","chr15",711160794,711170766
"OG0005990",NA,"PAML",NA,NA,NA,NA,NA,NA,"LUZP2",4,2,"evm.model.ptg011785l.1_Prang-OG0005990.fa","evm.model.ptg011785l.1_Prang","chr6",1921076621,1921077641
"OG0006089",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"YTHDC2",3,3,"evm.model.ptg010325l.4_Prang-OG0006089.fa","evm.model.ptg010325l.4_Prang","chr1",3111604344,3111608877
"OG0006207",NA,"PAML",NA,NA,NA,NA,NA,NA,"TPTE2",4,2,"evm.model.ptg002684l.1_Prang-OG0006207.fa","evm.model.ptg002684l.1_Prang","chr3",2332346725,2332348204
"OG0006333",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"CFAP206",3,3,NA,NA,NA,NA,NA
"OG0006336",NA,"PAML",NA,NA,NA,NA,NA,NA,"CDHR2",4,2,"evm.model.ptg001859l.2_Prang-OG0006336.fa","evm.model.ptg001859l.2_Prang","chr3",438997506,439001469
"OG0006452",NA,"PAML",NA,NA,"relaxed",NA,"pigmentation",NA,"EDA",3,3,"evm.model.ptg013614l.1_Prang-OG0006452.fa","evm.model.ptg013614l.1_Prang","chr2",3370502627,3370503674
"OG0006466",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"TET3",4,2,NA,NA,NA,NA,NA
"OG0006468",NA,"PAML",NA,NA,NA,NA,NA,NA,"DDX31",4,2,"evm.model.ptg057338l.1_Prang-OG0006468.fa","evm.model.ptg057338l.1_Prang","chr11",83390789,83391119
"OG0006476",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"HECTD4",3,3,NA,NA,NA,NA,NA
"OG0006580",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"SCAF11",3,3,"evm.model.ptg000352l.1_Prang-OG0006580.fa","evm.model.ptg000352l.1_Prang","chr7",55097272,55098256
"OG0006619",NA,"PAML",NA,NA,NA,NA,NA,NA,"RPS15",4,2,"evm.model.ptg006639l.2_Prang-OG0006619.fa","evm.model.ptg006639l.2_Prang","chr13",291080030,291080468
"OG0006645",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"AFAP1",3,3,"evm.model.ptg004208l.1_Prang-OG0006645.fa","evm.model.ptg004208l.1_Prang","chr1",489605926,489608395
"OG0006686",NA,"PAML",NA,NA,NA,NA,NA,NA,"DRC1",4,2,"evm.model.ptg005529l.4_Prang-OG0006686.fa","evm.model.ptg005529l.4_Prang","chr4",2901966286,2901968527
"OG0006703",NA,"PAML",NA,NA,NA,NA,NA,NA,"NOL7",4,2,NA,NA,NA,NA,NA
"OG0006737",NA,"PAML",NA,NA,NA,NA,NA,NA,"KIFC3",4,2,"evm.model.ptg025240l.1_Prang-OG0006737.fa","evm.model.ptg025240l.1_Prang","chr6",199093117,199095538
"OG0006740",NA,"PAML",NA,NA,NA,NA,NA,NA,"C2CD5",4,2,NA,NA,NA,NA,NA
"OG0006742",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"ADGB",3,3,NA,NA,NA,NA,NA
"OG0006842",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"PPAT",3,3,"evm.model.ptg020638l.2_Prang-OG0006842.fa","evm.model.ptg020638l.2_Prang","chr1",1528693835,1528695422
"OG0006876",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"CASR",3,3,NA,NA,NA,NA,NA
"OG0006910",NA,"PAML",NA,NA,NA,NA,NA,NA,"VSIG10",4,2,"evm.model.ptg005721l.5_Prang-OG0006910.fa","evm.model.ptg005721l.5_Prang","chr6",1028410386,1028411979
"OG0006940",NA,"PAML",NA,NA,NA,NA,NA,NA,"RTTN",4,2,NA,NA,NA,NA,NA
"OG0006942",NA,"PAML",NA,NA,NA,NA,NA,NA,"EPB41L4B",4,2,"evm.model.ptg005021l.2_Prang-OG0006942.fa","evm.model.ptg005021l.2_Prang","chr2",1910214013,1910216350
"OG0006973",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"WIPF3",3,3,"evm.model.ptg003862l.1_Prang-OG0006973.fa","evm.model.ptg003862l.1_Prang","chr16",538645351,538646917
"OG0006983",NA,"PAML",NA,NA,NA,NA,NA,NA,"HAUS8",4,2,"evm.model.ptg018431l.1_Prang-OG0006983.fa","evm.model.ptg018431l.1_Prang","chr13",443026351,443027566
"OG0006984",NA,"PAML",NA,NA,NA,NA,NA,NA,"SLC2A4RG",4,2,"evm.model.ptg003312l.12_Prang-OG0006984.fa","evm.model.ptg003312l.12_Prang","chr5",2219400339,2219401791
"OG0006986",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"CORIN",4,2,NA,NA,NA,NA,NA
"OG0006987",NA,"PAML",NA,NA,NA,NA,NA,NA,"PLEKHG1",4,2,"evm.model.ptg007004l.2_Prang-OG0006987.fa","evm.model.ptg007004l.2_Prang","chr4",890544047,890548757
"OG0007033",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"WIPF1",3,3,"evm.model.ptg003243l.3_Prang-OG0007033.fa","evm.model.ptg003243l.3_Prang","chr19",707203853,707205680
"OG0007050",NA,"PAML",NA,NA,NA,NA,NA,NA,"PSMA4",4,2,"evm.model.ptg000517l.5_Prang-OG0007050.fa","evm.model.ptg000517l.5_Prang","chr12",324409310,324410096
"OG0007055",NA,"PAML",NA,NA,NA,NA,NA,NA,"GTF2H1",4,2,"evm.model.ptg000304l.9_Prang-OG0007055.fa","evm.model.ptg000304l.9_Prang","chr6",1577782976,1577784623
"OG0007057",NA,"PAML",NA,NA,"relaxed",NA,"pigmentation",NA,"TERT",3,3,"evm.model.ptg001183l.1_Prang-OG0007057.fa","evm.model.ptg001183l.1_Prang","chr2",2001620433,2001624207
"OG0007095",NA,"PAML",NA,NA,NA,NA,NA,NA,"POLRMT",4,2,"evm.model.ptg004267l.4_Prang-OG0007095.fa","evm.model.ptg004267l.4_Prang","chr13",246349121,246352931
"OG0007113",NA,"PAML",NA,NA,NA,NA,NA,NA,"PACRG",4,2,"evm.model.ptg012907l.1_Prang-OG0007113.fa","evm.model.ptg012907l.1_Prang","chr4",1929878474,1929879047
"OG0007115",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"FANCM",3,3,"evm.model.ptg006088l.1_Prang-OG0007115.fa","evm.model.ptg006088l.1_Prang","chr8",73210267,73216792
"OG0007116",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"MIS18BP1",3,3,NA,NA,NA,NA,NA
"OG0007153",NA,"PAML",NA,NA,NA,NA,NA,NA,"CEP164",4,2,"evm.model.ptg012625l.5_Prang-OG0007153.fa","evm.model.ptg012625l.5_Prang","chr5",500164745,500168978
"OG0007155",NA,"PAML",NA,NA,NA,NA,NA,NA,"NOX4",4,2,"evm.model.ptg000697l.4_Prang-OG0007155.fa","evm.model.ptg000697l.4_Prang","chr3",988449192,988451001
"OG0007162",NA,"PAML",NA,NA,NA,NA,NA,NA,"KIAA0753",4,2,NA,NA,NA,NA,NA
"OG0007206",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"NES",3,3,"evm.model.ptg001590l.3_Prang-OG0007206.fa","evm.model.ptg001590l.3_Prang","chr9",415053760,415060435
"OG0007208",NA,"PAML",NA,NA,NA,NA,NA,NA,"DCST2",4,2,"evm.model.ptg004851l.6_Prang-OG0007208.fa","evm.model.ptg004851l.6_Prang","chr9",561003551,561004904
"OG0007217",NA,"PAML",NA,NA,NA,NA,NA,NA,"GBA2",4,2,"evm.model.ptg013027l.3_Prang-OG0007217.fa","evm.model.ptg013027l.3_Prang","chr1",4079069883,4079071656
"OG0007221",NA,"PAML",NA,NA,NA,NA,NA,NA,"SH3TC1",4,2,"evm.model.ptg001344l.1_Prang-OG0007221.fa","evm.model.ptg001344l.1_Prang","chr1",493768632,493772787
"OG0007247",NA,"PAML",NA,NA,NA,NA,NA,NA,"STOX1",4,2,"evm.model.ptg021064l.8_Prang-OG0007247.fa","evm.model.ptg021064l.8_Prang","chr15",45957865,45961105
"OG0007286",NA,"PAML",NA,NA,NA,NA,NA,NA,"ARNTL2",4,2,"evm.model.ptg001429l.2_Prang-OG0007286.fa","evm.model.ptg001429l.2_Prang","chr7",843683686,843685906
"OG0007298",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"SWT1",3,3,"evm.model.ptg001292l.7_Prang-OG0007298.fa","evm.model.ptg001292l.7_Prang","chr3",2583490261,2583492826
"OG0007314",NA,"PAML",NA,NA,NA,NA,NA,NA,"LRRC48",4,2,"evm.model.ptg012409l.3_Prang-OG0007314.fa","evm.model.ptg012409l.3_Prang","chr10",1005952187,1005953798
"OG0007315",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"RAI1",3,3,"evm.model.ptg009765l.4_Prang-OG0007315.fa","evm.model.ptg009765l.4_Prang","chr10",1003662109,1003669762
"OG0007319",NA,"PAML",NA,NA,NA,NA,NA,NA,"CNTNAP1",4,2,"evm.model.ptg022581l.1_Prang-OG0007319.fa","evm.model.ptg022581l.1_Prang","chr9",1123388624,1123392602
"OG0007346",NA,"PAML",NA,NA,NA,NA,NA,NA,"MRPL18",4,2,NA,NA,NA,NA,NA
"OG0007351",NA,"PAML",NA,NA,NA,NA,"pigmentation","eyeloss","CEP290",4,2,"evm.model.ptg003473l.3_Prang-OG0007351.fa","evm.model.ptg003473l.3_Prang","chr7",1142137683,1142145129
"OG0007410",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"CEP78",3,3,NA,NA,NA,NA,NA
"OG0007466",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"FRMD4A",3,3,"evm.model.ptg003534l.3_Prang-OG0007466.fa","evm.model.ptg003534l.3_Prang","chr7",901062539,901065719
"OG0007476",NA,"PAML",NA,NA,NA,NA,NA,NA,"CCDC64",4,2,"evm.model.ptg002169l.4_Prang-OG0007476.fa","evm.model.ptg002169l.4_Prang","chr6",1124091837,1124093475
"OG0007500",NA,"PAML",NA,NA,NA,NA,NA,NA,"ERICH3",4,2,"evm.model.ptg004362l.4_Prang-OG0007500.fa","evm.model.ptg004362l.4_Prang","chr12",449846532,449851887
"OG0007525",NA,"PAML",NA,NA,NA,NA,NA,NA,"CLIP2",4,2,"evm.model.ptg013362l.2_Prang-OG0007525.fa","evm.model.ptg013362l.2_Prang","chr5",209627651,209630669
"OG0007559",NA,"PAML",NA,NA,NA,NA,NA,NA,"SRRM4",4,2,"evm.model.ptg017865l.3_Prang-OG0007559.fa","evm.model.ptg017865l.3_Prang","chr6",1078280776,1078282477
"OG0007570",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"CNTRL",3,3,"evm.model.ptg005838l.3_Prang-OG0007570.fa","evm.model.ptg005838l.3_Prang","chr11",240358622,240365768
"OG0007642",NA,"PAML",NA,NA,NA,NA,NA,NA,"SHROOM3",4,2,"evm.model.ptg008775l.1_Prang-OG0007642.fa","evm.model.ptg008775l.1_Prang","chr1",2070788849,2070794858
"OG0007652",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"PWWP2A",3,3,"evm.model.ptg008807l.1_Prang-OG0007652.fa","evm.model.ptg008807l.1_Prang","chr3",35733544,35739556
"OG0007656",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"SUPT6H",4,2,NA,NA,NA,NA,NA
"OG0007682",NA,"PAML",NA,NA,NA,NA,NA,NA,"UBR4",4,2,"evm.model.ptg011497l.1_Prang-OG0007682.fa","evm.model.ptg011497l.1_Prang","chr10",58356628,58372102
"OG0007691",NA,"PAML",NA,NA,NA,NA,NA,NA,"NFXL1",4,2,NA,NA,NA,NA,NA
"OG0007705",NA,"PAML",NA,NA,NA,NA,NA,NA,"NCOA5",4,2,NA,NA,NA,NA,NA
"OG0007722",NA,"PAML",NA,NA,NA,NA,NA,NA,"CACHD1",4,2,"evm.model.ptg002246l.1_Prang-OG0007722.fa","evm.model.ptg002246l.1_Prang","chr12",353658066,353661891
"OG0007730",NA,"PAML",NA,NA,NA,NA,NA,NA,"RSPH9",4,2,"evm.model.ptg002054l.1_Prang-OG0007730.fa","evm.model.ptg002054l.1_Prang","chr4",381208981,381209833
"OG0007741",NA,"PAML",NA,NA,NA,NA,NA,NA,"FBXO18",4,2,"evm.model.ptg004434l.2_Prang-OG0007741.fa","evm.model.ptg004434l.2_Prang","chr7",1545152661,1545156105
"OG0007748",NA,"PAML",NA,NA,NA,NA,NA,NA,"GOLGB1",4,2,"evm.model.ptg032816l.3_Prang-OG0007748.fa","evm.model.ptg032816l.3_Prang","chr7",106444070,106455098
"OG0007771",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"PHF14",3,3,"evm.model.ptg001762l.3_Prang-OG0007771.fa","evm.model.ptg001762l.3_Prang","chr16",552014057,552017006
"OG0007783",NA,"PAML",NA,NA,NA,NA,NA,NA,"ANKS1B",4,2,NA,NA,NA,NA,NA
"OG0007792",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"HMGXB3",3,3,NA,NA,NA,NA,NA
"OG0007817",NA,"PAML",NA,NA,"relaxed",NA,NA,"eyeloss","DCP2",3,3,"evm.model.ptg003426l.4_Prang-OG0007817.fa","evm.model.ptg003426l.4_Prang","chr1",3132523417,3132525340
"OG0007881",NA,"PAML",NA,NA,NA,NA,NA,NA,"MED16",4,2,NA,NA,NA,NA,NA
"OG0007922",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"BIRC6",3,3,NA,NA,NA,NA,NA
"OG0007926",NA,"PAML",NA,NA,NA,NA,NA,NA,"POLR2A",4,2,"evm.model.ptg000724l.9_Prang-OG0007926.fa","evm.model.ptg000724l.9_Prang","chr5",1883584889,1883590970
"OG0007956",NA,"PAML",NA,NA,NA,NA,NA,NA,"HSPA9",4,2,NA,NA,NA,NA,NA
"OG0007998",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"LRCH1",3,3,"evm.model.ptg008828l.1_Prang-OG0007998.fa","evm.model.ptg008828l.1_Prang","chr1",3117985614,3117987567
"OG0008000",NA,"PAML",NA,NA,NA,NA,NA,NA,"GCC2",4,2,"evm.model.ptg003492l.7_Prang-OG0008000.fa","evm.model.ptg003492l.7_Prang","chr3",1601601610,1601608321
"OG0008031",NA,"PAML",NA,NA,NA,NA,NA,NA,"POPDC2",4,2,"evm.model.ptg001247l.4_Prang-OG0008031.fa","evm.model.ptg001247l.4_Prang","chr3",61954427,61955507
"OG0008087",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"KLHL6",3,3,"evm.model.ptg007212l.7_Prang-OG0008087.fa","evm.model.ptg007212l.7_Prang","chr18",664765312,664766914
"OG0008091",NA,"PAML",NA,NA,NA,NA,NA,NA,"RIPK2",4,2,"evm.model.ptg032370l.1_Prang-OG0008091.fa","evm.model.ptg032370l.1_Prang","chr2",651352959,651354012
"OG0008102",NA,"PAML",NA,NA,NA,NA,NA,NA,"TRIP11",4,2,"evm.model.ptg003555l.1_Prang-OG0008102.fa","evm.model.ptg003555l.1_Prang","chr8",515789371,515794924
"OG0008110",NA,"PAML",NA,NA,NA,NA,NA,NA,"TJAP1",4,2,"evm.model.ptg010244l.3_Prang-OG0008110.fa","evm.model.ptg010244l.3_Prang","chr4",264909639,264911583
"OG0008144",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"FTO",4,2,"evm.model.ptg002297l.3_Prang-OG0008144.fa","evm.model.ptg002297l.3_Prang","chr6",665326132,665327638
"OG0008149",NA,"PAML",NA,NA,NA,NA,NA,NA,"UACA",4,2,"evm.model.ptg004139l.1_Prang-OG0008149.fa","evm.model.ptg004139l.1_Prang","chr14",950036796,950040993
"OG0008153",NA,"PAML",NA,NA,NA,NA,NA,NA,"FA2H",4,2,"evm.model.ptg002022l.9_Prang-OG0008153.fa","evm.model.ptg002022l.9_Prang","chr6",247894933,247896055
"OG0008158",NA,"PAML",NA,NA,NA,NA,NA,NA,"PCDH11X",4,2,"evm.model.ptg005334l.1_Prang-OG0008158.fa","evm.model.ptg005334l.1_Prang","chr2",2703668012,2703671111
"OG0008164",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"ENPP6",3,3,"evm.model.ptg005066l.1_Prang-OG0008164.fa","evm.model.ptg005066l.1_Prang","chr1",1269840275,1269841382
"OG0008191",NA,"PAML",NA,NA,NA,NA,NA,NA,"DDB1",4,2,NA,NA,NA,NA,NA
"OG0008209",NA,"PAML",NA,NA,NA,NA,NA,NA,"TTC18",4,2,NA,NA,NA,NA,NA
"OG0008244",NA,"PAML",NA,NA,NA,NA,NA,NA,"CASS4",4,2,"evm.model.ptg003134l.6_Prang-OG0008244.fa","evm.model.ptg003134l.6_Prang","chr5",2324207252,2324209880
"OG0008251",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"SLC7A5",4,2,"evm.model.ptg007014l.6_Prang-OG0008251.fa","evm.model.ptg007014l.6_Prang","chr6",158200060,158201602
"OG0008304",NA,"PAML",NA,NA,NA,NA,"pigmentation",NA,"HSD3B1",4,2,NA,NA,NA,NA,NA
"OG0008393",NA,"PAML",NA,NA,NA,NA,NA,NA,"N4BP2",4,2,"evm.model.ptg011864l.2_Prang-OG0008393.fa","evm.model.ptg011864l.2_Prang","chr1",722577783,722583393
"OG0008396",NA,"PAML",NA,NA,NA,NA,NA,NA,"PRSS12",4,2,"evm.model.ptg000739l.12_Prang-OG0008396.fa","evm.model.ptg000739l.12_Prang","chr1",2534018918,2534021342
"OG0008404",NA,"PAML",NA,NA,NA,NA,NA,NA,"KIAA0355",4,2,"evm.model.ptg000180l.10_Prang-OG0008404.fa","evm.model.ptg000180l.10_Prang","chr6",727420795,727423966
"OG0008434",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"FAM208B",3,3,"evm.model.ptg004434l.6_Prang-OG0008434.fa","evm.model.ptg004434l.6_Prang","chr7",1548262556,1548270476
"OG0008439",NA,"PAML",NA,NA,NA,NA,NA,NA,"NEXN",4,2,"evm.model.ptg012190l.1_Prang-OG0008439.fa","evm.model.ptg012190l.1_Prang","chr12",680095953,680097999
"OG0008448",NA,"PAML",NA,NA,NA,NA,NA,NA,"DDRGK1",4,2,"evm.model.ptg005024l.1_Prang-OG0008448.fa","evm.model.ptg005024l.1_Prang","chr1",267455702,267456593
"OG0008464",NA,"PAML",NA,NA,NA,NA,NA,NA,"SPECC1",4,2,"evm.model.ptg000068l.4_Prang-OG0008464.fa","evm.model.ptg000068l.4_Prang","chr5",362935090,362938222
"OG0008499",NA,"PAML",NA,NA,NA,NA,NA,NA,"TRIT1",4,2,"evm.model.ptg016140l.1_Prang-OG0008499.fa","evm.model.ptg016140l.1_Prang","chr14",6238026,6239679
"OG0008514",NA,"PAML",NA,NA,NA,NA,NA,NA,"CLSPN",4,2,"evm.model.ptg008087l.1_Prang-OG0008514.fa","evm.model.ptg008087l.1_Prang","chr14",63055478,63059909
"OG0008519",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"KAT6A",3,3,"evm.model.ptg000829l.1_Prang-OG0008519.fa","evm.model.ptg000829l.1_Prang","chr13",315935763,315941349
"OG0008543",NA,"PAML",NA,NA,"relaxed",NA,NA,"eyeloss","POMT1",3,3,"evm.model.ptg024904l.1_Prang-OG0008543.fa","evm.model.ptg024904l.1_Prang","chr11",77734910,77736782
"OG0008564",NA,"PAML",NA,NA,NA,NA,NA,NA,"CASC5",4,2,"evm.model.ptg001490l.1_Prang-OG0008564.fa","evm.model.ptg001490l.1_Prang","chr8",302523287,302534771
"OG0008586",NA,"PAML",NA,NA,NA,NA,NA,NA,"BOC",4,2,"evm.model.ptg012466l.3_Prang-OG0008586.fa","evm.model.ptg012466l.3_Prang","chr3",3143019524,3143022539
"OG0008625",NA,"PAML",NA,NA,NA,NA,NA,NA,"XRN1",4,2,"evm.model.ptg006380l.5_Prang-OG0008625.fa","evm.model.ptg006380l.5_Prang","chr18",556145460,556150650
"OG0008633",NA,"PAML",NA,NA,NA,NA,NA,NA,"SIRT6",4,2,"evm.model.ptg011642l.9_Prang-OG0008633.fa","evm.model.ptg011642l.9_Prang","chr13",622590899,622592474
"OG0008644",NA,"PAML",NA,NA,NA,NA,NA,NA,"SMC4",4,2,"evm.model.ptg002325l.4_Prang-OG0008644.fa","evm.model.ptg002325l.4_Prang","chr13",1036811484,1036815384
"OG0008655",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"C9orf114",3,3,"evm.model.ptg027700l.1_Prang-OG0008655.fa","evm.model.ptg027700l.1_Prang","chr11",57698321,57699170
"OG0008663",NA,"PAML",NA,NA,NA,NA,NA,NA,"GTF3C4",4,2,"evm.model.ptg002835l.1_Prang-OG0008663.fa","evm.model.ptg002835l.1_Prang","chr11",83207120,83209130
"OG0008693",NA,"PAML",NA,NA,NA,NA,NA,NA,"RAI14",4,2,"evm.model.ptg004905l.2_Prang-OG0008693.fa","evm.model.ptg004905l.2_Prang","chr1",3834462327,3834465252
"OG0008715",NA,"PAML",NA,NA,NA,NA,NA,"eyeloss","NCOA6",4,2,"evm.model.ptg008531l.3_Prang-OG0008715.fa","evm.model.ptg008531l.3_Prang","chr5",73284593,73291289
"OG0008738",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"TFIP11",3,3,"evm.model.ptg015988l.1_Prang-OG0008738.fa","evm.model.ptg015988l.1_Prang","chr5",77748123,77749965
"OG0008761",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"FAM50A",3,3,"evm.model.ptg019366l.3_Prang-OG0008761.fa","evm.model.ptg019366l.3_Prang","chr10",1210255424,1210256480
"OG0008767",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"PCDH9",3,3,"evm.model.ptg004790l.1_Prang-OG0008767.fa","evm.model.ptg004790l.1_Prang","chr3",1645002280,1645005394
"OG0008777",NA,"PAML",NA,NA,NA,NA,"pigmentation","eyeloss","DCTN2",4,2,"evm.model.ptg019956l.4_Prang-OG0008777.fa","evm.model.ptg019956l.4_Prang","chr5",576099199,576100261
"OG0008789",NA,"PAML",NA,NA,"relaxed",NA,NA,NA,"TBC1D23",3,3,"evm.model.ptg015090l.3_Prang-OG0008789.fa","evm.model.ptg015090l.3_Prang","chr3",2103251516,2103253502
"OG0008798",NA,"PAML",NA,NA,NA,NA,NA,NA,"EPS8",4,2,"evm.model.ptg004192l.3_Prang-OG0008798.fa","evm.model.ptg004192l.3_Prang","chr7",712931875,712934311
